statement_id,run,statement,true_verdict,prediction,raw_response,correct
157,8,"Says if Texas abortion measure passes, ""someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.""",pants-fire,mostly-false,mostly-false,False
157,9,"Says if Texas abortion measure passes, ""someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.""",pants-fire,mostly-false,mostly-false,False
157,10,"Says if Texas abortion measure passes, ""someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.""",pants-fire,mostly-false,mostly-false,False
157,11,"Says if Texas abortion measure passes, ""someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.""",pants-fire,mostly-false,mostly-false,False
157,12,"Says if Texas abortion measure passes, ""someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.""",pants-fire,mostly-false,mostly-false,False
157,13,"Says if Texas abortion measure passes, ""someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.""",pants-fire,mostly-false,mostly-false,False
157,14,"Says if Texas abortion measure passes, ""someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.""",pants-fire,mostly-false,mostly-false,False
157,15,"Says if Texas abortion measure passes, ""someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.""",pants-fire,mostly-false,mostly-false,False
158,1,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,2,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,3,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,4,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,5,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,6,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,7,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,8,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,9,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,10,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,11,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,12,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,13,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,14,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
158,15,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",pants-fire,false,false,False
159,1,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,2,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,3,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,4,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,5,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,6,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,7,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,8,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,9,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,10,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,11,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,12,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,13,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,14,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
159,15,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,true,mostly-false,mostly-false,False
160,1,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,2,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,3,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,4,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,5,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,6,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,7,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,8,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,9,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,10,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,11,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,12,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,13,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,14,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
160,15,Says Barack Obama has played over 90 rounds of golf as president.,true,mostly-false,mostly-false,False
161,1,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,2,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,3,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,4,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,5,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,6,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,7,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,8,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,9,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,10,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,11,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,12,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,13,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,14,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
161,15,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",true,mostly-true,mostly-true,False
162,1,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,2,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,3,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,4,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,5,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,6,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,7,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,8,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,9,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,10,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,11,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,12,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,13,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,14,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
162,15,"""We've done more tests in eight days than South Korea has done in eight weeks.""",false,mostly-false,mostly-false,False
163,1,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,2,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,3,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,4,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,5,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,6,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,7,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,8,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,9,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,10,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,11,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,12,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,13,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,14,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
163,15,"George Allen ""voted to end Pell Grants for 84,000 students.""",mostly-true,mostly-false,mostly-false,False
164,1,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,2,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,3,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,4,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,5,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,6,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,7,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,8,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,9,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,10,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,11,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,12,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,13,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,14,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
164,15,"The DREAM Act the ""would give amnesty to over two million illegal aliens.""",false,mostly-false,mostly-false,False
165,1,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,2,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,3,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,4,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,5,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,6,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,7,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,8,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,9,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,10,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,11,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,12,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,13,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,14,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
165,15,"""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""",mostly-false,mostly-true,mostly-true,False
166,1,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,2,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,3,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,4,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,5,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,6,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,7,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,8,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,9,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,10,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,11,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,12,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,13,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,14,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
166,15,"""The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.""",mostly-false,mostly-true,mostly-true,False
167,1,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,2,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,3,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,4,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,5,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,6,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,7,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,8,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,9,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,10,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,11,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,12,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,13,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,14,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
167,15,"Barack Obama voted against ""born alive"" legislation in Illinois that was ""virtually identical to the federal law.""",true,mostly-false,mostly-false,False
168,1,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,2,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,3,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,4,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,5,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,6,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,7,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,8,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,9,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,10,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,11,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,12,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,13,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,14,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
168,15,"Says U.S. Rep. Stephen Fincher ""breaks earmark pledge.""",mostly-false,mostly-false,mostly-false,True
169,1,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,2,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,3,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,4,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,5,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,6,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,7,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,8,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,9,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,10,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,11,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,12,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,13,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,14,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
169,15,"""Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.""",mostly-false,mostly-false,mostly-false,True
170,1,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,2,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,3,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,4,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,5,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,6,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,7,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,8,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,9,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,10,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,11,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,12,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,13,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,14,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
170,15,Photo shows Kim Jong Un’s weight loss,false,mostly-false,mostly-false,False
171,1,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,2,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,3,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,4,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,5,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,6,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,7,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,8,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,9,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,10,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,11,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,12,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,13,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,14,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
171,15,"Says Russ Feingold ""formed his own political group to pay himself and his staff millions.""",half-true,mostly-false,mostly-false,False
172,1,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,2,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,3,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,4,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,5,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,6,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,7,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,8,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,9,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,10,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,11,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,12,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,13,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,14,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
172,15,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",pants-fire,mostly-false,mostly-false,False
173,1,"Says Mitt Romney said ""we are going to have to live with high gas prices, it's a good thing because it will reduce consumption, we don't want to produce any more gasoline.""",half-true,half-true,half-true,True
173,2,"Says Mitt Romney said ""we are going to have to live with high gas prices, it's a good thing because it will reduce consumption, we don't want to produce any more gasoline.""",half-true,half-true,half-true,True
173,3,"Says Mitt Romney said ""we are going to have to live with high gas prices, it's a good thing because it will reduce consumption, we don't want to produce any more gasoline.""",half-true,half-true,half-true,True
173,4,"Says Mitt Romney said ""we are going to have to live with high gas prices, it's a good thing because it will reduce consumption, we don't want to produce any more gasoline.""",half-true,half-true,half-true,True
173,5,"Says Mitt Romney said ""we are going to have to live with high gas prices, it's a good thing because it will reduce consumption, we don't want to produce any more gasoline.""",half-true,half-true,half-true,True
173,6,"Says Mitt Romney said ""we are going to have to live with high gas prices, it's a good thing because it will reduce consumption, we don't want to produce any more gasoline.""",half-true,half-true,half-true,True
173,7,"Says Mitt Romney said ""we are going to have to live with high gas prices, it's a good thing because it will reduce consumption, we don't want to produce any more gasoline.""",half-true,half-true,half-true,True
173,8,"Says Mitt Romney said ""we are going to have to live with high gas prices, it's a good thing because it will reduce consumption, we don't want to produce any more gasoline.""",half-true,half-true,half-true,True
173,9,"Says Mitt Romney said ""we are going to have to live with high gas prices, it's a good thing because it will reduce consumption, we don't want to produce any more gasoline.""",half-true,half-true,half-true,True
