statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"""Neville Chamberlain told the British people: ‘Accept the Nazis. Yes, they will dominate the continent of Europe, but that is not our problem. Let's appease them. Why? Because it can't be done. We cannot possibly stand against them.’""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"""Eight in 10 people this year can find plans for $75 a month or less.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,29
"Thanks to negotiating drug prices ""our seniors, instead of paying $500 a month for drugs, are paying no more than 35 cents.""",false,false,"['mostly-false', 'false']",2,True,29
"Says by rejecting an expansion of Medicaid under the new law, Georgia was depriving 25,000 veterans of health care coverage.",true,true,"['true', 'mostly-true', 'half-true', 'false']",4,True,29
"Says President Donald Trump’s proposal to allow Americans to buy health insurance across state lines would make it the same as ""the way you buy car insurance"" today.",false,false,"['mostly-false', 'false']",2,True,29
"Says state Rep. Sandy Pasch, her recall opponent, ""voted to allow public school employees to use taxpayer dollars to pick up the tab for…Viagra.""",pants-fire,false,"['false', 'pants-fire']",2,True,29
"""The Obama Health and Human Services Department is planning to compile a federal health record on all U.S. citizens by 2014,"" including ""each individual’s Body Mass Index.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"""If you're one of the more than 250 million Americans who already have health insurance, you will keep your health insurance.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,29
"The health care law ""adds around $800 billion of taxes on the American people. It does not discriminate between rich and poor.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"""75 percent of the Obamacare tax falls on the middle class.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"Says Karen Handel voted with Donald Trump, ""gutting health care for millions, supporting horrific child separation policies"" and for ""abortion bans.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"Says ""as we sit right now, Medicare, if we do nothing, will be gone in eight years, if we do nothing to it.""",false,false,"['mostly-false', 'false']",2,True,29
"New tax increases that went into effect on Jan. 1, 2015, ""all passed under the Affordable Care Act, aka Obamacare.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"""The latest Quinnipiac poll found that nearly six-in-ten Americans oppose ObamaCare -- 30% support the law and 57% oppose it.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,29
"Says ""if we do nothing and continue to let Obamacare siphon off that $700 billion dollars off the top of it, Medicare goes away in less than 10 years -- certain accounts of it -- and it just falls apart at the seams.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"""We've had the lowest health care inflation in history because of Obamacare.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,29
"A juice of carrots, cucumbers and garlic will ""restore perfect vision in seven days.”",false,false,"['false', 'pants-fire']",2,True,29
"""One of the most recent polls said 75 percent of the American people have said either don't do anything or start over (on health care reform).""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,29
The Senate health care bill does not contain limits on medical malpractice lawsuits.,true,true,"['true', 'false']",2,True,29
A bill sponsored by U.S. Sen. Bernie Sanders would “increase government control” of pharmacy benefit managers and is a “radical health care takeover.”,mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"""Illegal aliens cost the state of Rhode Island $400 million a year.""",pants-fire,false,"['false', 'pants-fire']",2,True,29
"""The health care numbers are going up.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"""Nearly 20 million Americans ... have gained health insurance since (the Affordable Care Act) passed in 2010.""",mostly-true,true,"['true', 'mostly-true', 'false']",3,True,29
“Republicans are spiking health insurance premiums by 75% for everyday Americans” if they don’t extend enhanced Affordable Care Act subsidies.,mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,29
"""No one thought we could get a bipartisan bill (Medicaid) passed. We did in the Florida Senate.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"A typical married couple ""will contribute $119,000"" into Medicare but will ""receive $357,000 in Medicare benefits over their lifetimes.""",true,true,"['true', 'false']",2,True,29
"Says President Donald Trump ""came forth with a budget — a trillion dollar cut in Medicaid, $500 billion to Medicare, and $72 billion for the Social Security Disability Fund.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,29
"Adam Laxalt ""supports eliminating Nevada's protections for legal abortions.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"Says the federal government ""tells health insurance companies how much money they're allowed to keep of what they receive in revenues -- 15 percent.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,29
"""2009-2010, let's remember, hundreds of Republican amendments were adopted in the ACA.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,29
"Attacks on Planned Parenthood ""come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 don’t have access to health care.""",mostly-true,true,"['true', 'mostly-true']",2,True,29
"American taxpayer dollars provide “free housing, free medical, free state identification” to immigrants in the country illegally.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"""Over 214,000 doctors opt out of Obamacare exchanges.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"If you don't count illegal aliens, people who qualify for other insurance, and people who make more than $75,000 a year, ""it leaves about 15 million people"" who are uninsured.",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,29
"Claims that former Sen. Tom Daschle said, ""Seniors should be more accepting of the conditions that come with age instead of treating them.""",false,false,['false'],1,True,29
"""Speaker Pelosi's drug pricing plan would siphon $1 trillion or more from biopharmaceutical innovators over the next 10 years. CBO's preliminary estimate found this bill ‘would result in lower spending on research and development and thus reduce the introduction of new drugs.’""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"The health care reform law ""offset[s] 6 years of benefits with 10 years of tax increases.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,29
"""Forcing Americans off of their current health coverage and onto a government-run plan isn't the answer, but that's exactly what the Democrats' plan would do.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"Sen. Jack Reed ""cast the deciding vote in the Senate for the Affordable Care Act.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"""Remember, Obamacare created a new category of eligibility. Working-age, able-bodied adults with no dependents for the first time became eligible for Medicaid if their income is below 138 percent of the poverty level. We’re going to continue that eligibility. No one loses coverage.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,29
"""If the CBO was right about Obamacare to begin with, there'd be 8 million more people on Obamacare today than there actually are. … Sometimes we ask them to do stuff that they're not capable of doing.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"""Hospitals have already begun layoffs, a direct result of Republican inaction"" on Medicaid expansion.",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"""Doctors kill about 250,000 people a year in botched surgeries.""",false,false,['false'],1,True,29
"""Right to Try"" experimental drug program saved ""thousands and thousands of lives.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"""Obamacare"" is the ""biggest tax increase in American history.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"""‘TrumpCare’ would allow insurance execs to personally make millions off your health care.""",mostly-false,mostly-false,"['half-true', 'mostly-false', 'false']",3,True,29
"""Ninety-eight percent of the American people will not see their taxes go up"" due to the House health care bill.",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"""The IRS is already planning on 19,500 new employees to administer"" Obama’s health care mandate.",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"""Health care is the greatest contribution to spending increases in the state budget.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,29
"Says Kay Hagan ""supports waivers for friends of Obama and special treatment for Congress and their staffs.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,29
"""We spent twice as much per capita for health care in this country as the next closest nation.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,29
"The federal government ""may put 16,500 IRS agents in charge of policing President Obama's health care bill.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
Pictures and reports of “empty hospitals” prove COVID-19 spread is “fake crisis for real government planned agendas.”,false,false,"['mostly-false', 'false']",2,True,29
"At protests in Wisconsin against proposed collective bargaining changes, ""phony sick notes (were) passed out to excuse striking union members.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,29
"Her health care plan will cost $110-billion in the first year, which can be paid for with savings.",half-true,half-true,"['half-true', 'false']",2,True,29
"Says Joe Sestak ""voted to gut Medicare ... reducing benefits for 854,489 seniors"" and jeopardizing ""access to care for millions.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,29
"Says the state “health secretary says don't go to hospitals or clinics, now the tourism secretary says don't recreate.”",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,29
"The health care bill ""cuts the deficit by over $1 trillion dollars.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,29
"""Diane Black voted to fund Obamacare.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
“The World Health Organization has been working since 1974 on vaccines to create permanent sterility.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"""We had a waiting list in Chittenden County when I came into office of about 700. ... We opened a new treatment hub in St. Albans, and it reduced that number to zero.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,29
"The University of Texas is starting ""the first medical school at a major Tier One"" university ""in the last 50 years.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,29
"Says U.S. Senate rival Tammy Baldwin wants a ""completely government-controlled"" health care system that goes ""far beyond 'Obamacare'"" and is ""a Medicare system for all.""",mostly-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,29
"""A strong bipartisan majority"" in the House of Representatives ""voted to defund Obamacare.""",false,false,"['mostly-false', 'false']",2,True,29
Says the “1986 Vaccine protection act” resulted in “the biggest jump in shots” for children because it gave drug manufacturers “exemption for responsibility of killing people.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,29
"Barack Obama's health care plan ""would leave 15-million Americans out.""",half-true,half-true,"['half-true', 'false']",2,True,30
"""Obama, instead of nominating a health professional, he nominated someone who is an anti-gun activist (for surgeon general).""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
Ethylene oxide used in COVID-19 testing swabs “literally changes the structure of the building blocks of your own body.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"Measures in Barack Obama's health plan could ""lower health care costs for the typical family by $2,500 a year.""",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,30
"""Remember, Obamacare created a new category of eligibility. Working-age, able-bodied adults with no dependents for the first time became eligible for Medicaid if their income is below 138 percent of the poverty level. We’re going to continue that eligibility. No one loses coverage.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,30
"AARP is ""the largest reseller of insurance in the country"" and ""has a vested interest in seeing that the market for reselling supplemental insurance expands.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,30
The health care law includes tort reform.,false,false,"['mostly-false', 'false']",2,True,30
"""The new beverage tax will increase the cost of sodas, juice drinks, sports drinks, iced teas, and flavored water up to 50%.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,30
"""There’s 400 more people working in health care today in New Hampshire than when we passed the budget.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"Under a public health care option, 120 million Americans will ""lose what they now get from private companies and be forced onto the government-run rolls as businesses decide it is more cost-effective for them to drop coverage.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"""The Democrat plan would just obliterate Medicare and terminate Medicare Advantage ... seniors who have been paying for this for years (and) will not be taken care of anymore.""",false,false,"['mostly-false', 'false']",2,True,30
"Because of the health care law, ""by 2017, we will be funneling over $100 billion annually to private insurance companies.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,30
"""Cost of iPhone: $399
- Cost of healthcare for 1 year: $10,345
- Hearing @jasoninthehouse compare the 2 as if they are the same: priceless""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,30
"""According to (Barack) Obama’s newest unconstitutionally enacted law, health care professionals are now required to violate HIPAA privacy laws and submit medical data to the government,"" which is ""then used as justification for gun confiscation.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"In the health care bill, ""The 'Health Choices Commissioner' will decide health benefits for you. You will have no choice. None.""",pants-fire,false,"['false', 'pants-fire']",2,True,30
Health care reform will not affect veterans' benefits.,true,true,['true'],1,True,30
"""Before the Affordable Care Act, (West Virginia’s) uninsured rate for people 64 to 19 was 29 percent. Today, it is 9 percent.""",mostly-true,true,['true'],1,False,30
"The Congressional Budget Office analysis of the health insurance reform legislation says the bill ""cuts the deficit by $1.2 trillion in the second 10 years.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,30
"Says it’s ""absurd"" to say there’s enough data to establish a link between playing football and Chronic Traumatic Encephalopathy.",pants-fire,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
"Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a ""pre-existing condition.""",true,false,"['true', 'false']",2,True,30
"Says Rick Scott ""cut Medicaid"" so people can't ""get Obamacare.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,30
"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"""The average student will be spending $1,700 to $1,800 more during the life of their loan because of this surcharge.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,30
"""Romney adviser admits Romneycare was blueprint for Obamacare.""",mostly-true,true,"['true', 'mostly-true', 'false']",3,True,30
Says women who need a sonogram in the eighth to 10th week of pregnancy have to get a transvaginal sonogram.,mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,30
A hidden provision in Obamacare taxes sporting goods as medical devices.,pants-fire,false,"['false', 'pants-fire']",2,True,30
"Four million more people live in Florida, but New York gets $20 billion more for Medicaid, because it covers illegal immigrants and adults without chronic illness.",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
Say water fluoridation started in Nazi Germany ghettos and death camps to pacify the Jews.,pants-fire,false,"['false', 'pants-fire']",2,True,30
"""Before this (federal health care) law was enacted, Florida parents ... were able to purchase inexpensive 'child-only' coverage for their children. The law’s 'consumer protections' have now eliminated that choice in Florida.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
"Obama ""said (the individual mandate) wasn't a tax.""",true,false,"['mostly-false', 'false', 'pants-fire']",3,False,30
"Says Alison Lundergan Grimes ""supports Obamacare, which cuts $700 billion from seniors’ Medicare.""",half-true,false,"['mostly-false', 'false']",2,False,30
"""There are 300,000 babies born deformed every year in this country because of women who are alcoholics while they're carrying those children to term.""",false,false,['false'],1,True,30
"Says ""Scott Walker tried to pass a law to allow pharmacists to block women’s access to birth control.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,30
"Massachusetts has ""less than 1 percent of our kids that are uninsured. You (Gov. Perry) have a million kids uninsured in Texas.""",mostly-true,false,"['half-true', 'mostly-false', 'false']",3,False,30
“Small trials” to test convalescent plasma therapy for coronavirus patients “seem to have had some degree of success.”,true,true,"['true', 'mostly-true']",2,True,30
"The drug labels for the Pfizer COVID-19 vaccine “were blank when they should have contained all these diseases and adverse events"" listed in a confidential report.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"""Obamacare takes $500 billion out of Medicare and funds Obamacare.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,30
Kamala Harris “wants to forcibly compel doctors and nurses against their will to give chemical castration drugs to young children.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"""We researched to find out if anybody on Fox News had ever said you're going to jail if you don't buy health insurance. Nobody's ever said it.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgia’s governor and insurance commissioner over obstruction to the Affordable Care Act.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"Health care reform ""would bring down the deficit by as much as $1 trillion over the next two decades.""",half-true,half-true,"['mostly-true', 'half-true']",2,True,30
"Because of the new health care law, ""Americans no longer will see their coverage dropped or capped when illness strikes.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,30
California’s Senate Bill 107 means “your child can now be taken from your custody if you do not affirm gender-reassignment surgery.”,false,false,"['false', 'pants-fire']",2,True,30
"Says the Republican plan to replace Obamacare, ""absolutely does not eliminate protections for pre-existing conditions.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"""If you like your health care plan, you can keep your health care plan.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,30
"Says Tammy Baldwin ""voted to gut Medicare for seniors.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"""Nearly 7 million Floridians have pre-existing conditions — but Rick Scott and Florida Republicans wants to take away their health care coverage by ending the Affordable Care Act.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
"Says Paul Ryan’s budget plan ""ends Medicare.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"Over the past few months, we've learned that ""we just can't count on the media to debunk"" lies about health insurance reform.",pants-fire,false,"['false', 'pants-fire']",2,True,30
"Says Mitt Romney suggested that ""employers should be able to make the decision as to whether or not a woman gets contraception through her insurance coverage.""",true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,30
"“N95 masks block few, if any” COVID-19 particles due to their size.",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"Says his ""Act 10 reforms"" have ""saved the taxpayers some $3 billion.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,30
"Obamacare is a ""massive, massive income redistribution"" with ""$250 billion a year in Medicaid expansion (and) in the subsidy structure that's basically being paid for by people on Medicare, through Medicare cuts, and a lot of tax increases.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,30
"""Repealing and replacing Obamacare – that’s going to save $1 trillion over a 10-year period.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"Congressional benefits include “free health care, outrageous retirement packages, 67 paid holidays, three weeks paid vacation, unlimited paid sick days.”",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"Florida state senators ""are pushing a new government program that allows prescription drugs from China without FDA inspection.""",false,false,"['mostly-false', 'false']",2,True,30
"""Idaho was the only Republican-led state in the nation that chose to partner with President Obama"" by creating a state-based marketplace under the Affordable Care Act.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"Because of the failure to pass a repeal bill, ""Obamacare remains the law of the land ... This means more than 300,000 Georgians below the poverty line will still not have access to the insurance Obamacare promised.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
"""The largest number of bankruptcies in our country are really as a result of health care.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,30
The U.S. ranks 37th in the world for health care.,mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,30
"""For every Kentuckian that has enrolled in Obamacare, 40 have been dropped from their coverage.""",pants-fire,false,"['false', 'pants-fire']",2,True,30
Says Republican lawmakers delayed COVID-19 testing,mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,30
"In Wisconsin, even multimillionaires can be on BadgerCare ""because we don't even ask people what their income level is to qualify for free health care.""",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,30
"Says under the Affordable Care Act, New Jersey’s ""new (Medicaid) enrollees won’t qualify for the matching federal funds simply because we added them onto the rolls before 2014.""",mostly-false,false,"['mostly-false', 'false']",2,True,30
"If the Affordable Care Act were terminated, “that would mean over a hundred million Americans will lose protections for preexisting conditions.”",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,30
"""The Senate Finance Committee approved a reform proposal that has both Democratic and Republican support.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,30
“Tim Sheehy told us his health care plan: ‘We need to return health care to pure privatization.’ That would eliminate Medicare.”,mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,30
"Says opponent Mary Burke says she ""supports Obamacare unequivocally and wants to expand it.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,30
"In Massachusetts, ""half of the primary care doctors are not accepting new patients.""",true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,30
"""We have lost over $1 billion in not taking the Medicaid expansion money, only to insure fewer people.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,30
"Democratic U.S. House candidate Julie Lassa pushed for a ""Canadian-style government takeover of health care.""",false,false,"['mostly-false', 'false']",2,True,30
"Oregon’s ""three largest employers, and 13 of the top 25, are health care providers.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"The United States is ""50th in life expectancy"" in the world.",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,30
"""Nearly 45 percent of the women who receive health screenings through (the Women’s Health Program) do so at a Planned Parenthood health center.""",half-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,30
"""Gwinnett Medical Center is operating in the negative,"" in part, because of illegal immigrants.",half-true,half-true,"['half-true', 'mostly-false', 'false']",3,True,30
"With Obamacare, ""You have no options .. you can't get competitive bidding.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,30
"""One in every five families in the state of New Jersey has a loved one with a mental illness, a serious mental illness, and today, we don’t care.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'false']",4,True,30
"""House Republicans pledged to introduce a bill to reform America’s health care system,"" but ""the 'party of no' has . . . failed to produce legislation.""",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,30
"""Unions don’t have to comply with Obamacare.""",pants-fire,false,"['mostly-false', 'false']",2,False,30
"""Thanks to #ObamaCare, average E.R. wait in California is 5 hours.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"AARP backed ""federal funding for Planned Parenthood.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
"U.S. House opponent Paul Ryan supports ""cutting funding for veterans by 24 percent.""",false,false,"['mostly-false', 'false']",2,True,30
"""According to the Congressional Budget Office, repealing Obamacare would increase the budget deficit.""",mostly-true,true,"['true', 'false']",2,False,30
"Says Mitch McConnell voted to raise Medicare costs for a current Kentucky senior by $6,000.",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
"Those who fail to buy health insurance under ""Obamacare"" face the threat of jail time.",pants-fire,false,"['mostly-false', 'false']",2,False,30
"Says a ""Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life.""",pants-fire,false,"['false', 'pants-fire']",2,True,30
"""We had a debate on whether ‘ObamaCare’ was the way to go to fix up health care and the American voters said no -- emphatically.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
"""If I have affordable coverage in my workplace, I'm not eligible to go into the marketplace. ... It’s illegal.""",pants-fire,false,"['mostly-false', 'false']",2,False,30
"""Active duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,30
“Private insurance gives … better coverage” than people would get under a Medicaid expansion.,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"Opponent Holly Benson said that ""Just because you're poor doesn't mean you're unhealthy, it just means you have a lot more time to go running.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,30
"""Each year, 18,000 people die in America because they don't have health care.""",true,true,"['true', 'false']",2,True,30
"As California's Insurance Commissioner, ""Steve Poizner pledged to block immigrant children from ever getting MediCal health insurance.""",half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,30
"The health care law includes ""a 3.8% sales tax"" on ""all real estate transactions.""",pants-fire,false,"['false', 'pants-fire']",2,True,30
"The health bill's plan for comparative effectiveness research ""would be used by the government to ration care.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
State employees will have to pay 100 percent of their pensions and health insurance after 2012.,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"""30,000 Americans a year die waiting for health care because of the cost.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,30
"""Speaker Pelosi's drug pricing plan would siphon $1 trillion or more from biopharmaceutical innovators over the next 10 years. CBO's preliminary estimate found this bill ‘would result in lower spending on research and development and thus reduce the introduction of new drugs.’""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
Says Rep. Renee Ellmers voted for the government shutdown 21 times.,half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
"Says Bruce Poliquin ""voted to strip 117,000 Mainers of their insurance.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,30
"Ann Kuster turned ""a blind eye to those in need of funding"" by voting ""against funding for our nation’s veterans, low-income women and children, the FDA and the National Institutes of Health.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,30
"Governing magazine has ""estimated that in the states that don’t expand Medicaid, a minimum, they said of 40 percent of rural hospitals will close in those states...""",false,false,"['mostly-false', 'false']",2,True,30
“Anybody that wants a test (for the coronavirus) can get a test.”,pants-fire,false,"['mostly-false', 'false']",2,False,30
"Says that before health care reform, one of every three health care dollars spent -- more than $800 billion a year -- didn't go for health care.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,30
"Says Walker ""wants to get rid of"" students’ ability to stay on their parents’ health insurance.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"Forty-five percent of doctors ""say they'll quit"" if health care reform passes.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"""Emboldened by election, Texas Republicans kill Medicaid funding for kids with disabilities.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"""Seniors enrolled in Medicare Advantage are going to see an average premium increase between $50 and $90 per month.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,30
"Republicans didn't ""increase state funding for nursing homes in the last budget.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,30
"""One-third of the counties — think of it, one-third — only have one insurer left"" on the Affordable Care Act exchanges.",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,30
"About two-thirds of Medicaid beneficiaries are children, but they account for one-third of the program’s cost, while one-third are elderly, and they account for two-thirds of the cost.",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,30
"""The average family in America forks over more of their hard-earned income to their local hospital than to the IRS.”",true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,30
"Says Doug Jones ""has voted to spend our tax dollars on late-term abortions"" and ""supports abortion up until birth.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,30
"""According to recent reports, a group of death panels organized under Obamacare ordered their first execution.""",pants-fire,false,"['false', 'pants-fire']",2,True,30
