statement,avg_set_size,std_set_size,num_trials,coverage_rate,true_verdict
"""Romneycare has … killed 18,000 Massachusetts jobs.""",3.0,0.0,52,1.0,mostly-false
"""Roughly 25% of RI has a criminal record""",2.0681818181818183,0.2549717059293528,44,1.0,pants-fire
"""Roughly one in four fish eaten in the United States was caught here and sent to Asia for processing before being re-imported for American consumers.""",4.377358490566038,0.48936438737248444,53,1.0,mostly-false
"""Scott Walker has even removed the 250,000 jobs promise from his website.""",4.224489795918367,0.4215697907053756,49,1.0,false
"""Sen. McConnell says it's not his job to bring jobs to Kentucky.""",4.654545454545454,0.4798989792685856,55,1.0,half-true
"""Senate Bill 5 makes it harder for nurses to give the patients the quality care they need.""",4.020408163265306,0.6611163512816581,49,1.0,mostly-false
"""Sens. Isakson’s, Chambliss’ Votes Against Unemployment Insurance Were Votes to Kill Nearly 6,000 Georgia Jobs.""",3.173076923076923,0.3820047143818447,52,1.0,half-true
"""Seven hundred thousand. That’s how many California jobs will be lost thanks to the politicians raising the minimum wage….Now Florida is adding one million jobs, not losing them.""",4.0,0.0,48,1.0,mostly-false
"""Seven out of the 10 states with the lowest unemployment rates (have) Republican governors … That approach that Republicans are using is working.""",5.170212765957447,0.37988264413072154,47,1.0,half-true
"""Seven times Obama could have stopped China's cheating. Seven times, he refused.""",4.0,0.0,55,1.0,half-true
"""Seven years later, (Scott Walker) has not hit his first campaign promise of creating 250,000 jobs.""",2.326530612244898,0.4738035414793427,49,1.0,true
"""Sherrod Brown supported President Obama's $453 billion tax increase.""",2.0,0.0,48,1.0,mostly-false
"""Since 1961 … our private economy has produced 66 million private-sector jobs. So what's the jobs score? Republicans 24 million, Democrats 42 (million).""",1.0,0.0,42,1.0,true
"""Since 1988, Congress has raised its own salary 15 times 'to reflect rising costs.' But raised the minimum wage only three times.""",4.2,0.40406101782088427,50,1.0,mostly-false
"""Since 1990, production of metals in the U.S. has held roughly constant, but the number of people employed in the industry has fallen steadily.""",1.0,0.0,56,1.0,true
"""Since 2000, nearly 12 million Americans have slipped out of the middle class and into poverty.""",2.7346938775510203,0.9304011277419012,49,1.0,half-true
"""Since 2008, we have cut 5,000 positions"" from Virginia public schools.",4.777777777777778,0.4204374825912609,45,1.0,true
"""Since December 2010 Florida has created 540,000 new jobs.""",4.0,0.0,53,1.0,mostly-true
"""Since I introduced my budget -- first budget -- in March of 2010, we've created 50,000 new private-sector jobs for the people of this state.""",5.0,0.0,46,1.0,half-true
"""Since I took office in January 2011, we have created 11,100 Rhode Island-based jobs.""",4.22,0.4184519575964801,50,1.0,half-true
"""Since I took office, over 319,000 new private sector jobs have been created in Georgia with nearly 93,000 of those coming in the past 12 months.""",1.0,0.0,49,1.0,true
"""Since I took office, we’ve created 76,800 jobs.""",2.0,0.0,57,1.0,mostly-true
"""Since January 2010, New Jersey has added 103,000 new private sector jobs. The last two years -- 2011 and 2012 -- have been the best two years of private sector job growth since 1999.""",3.0588235294117645,0.23763541031440183,51,1.0,mostly-true
"""Since June 2009, about 48 percent of all the jobs created in America were in Texas.""",5.958333333333333,0.20194093652345885,48,1.0,half-true
"""Since Obama took office, a net of 540,000 additional black Americans – Obama’s strongest supporters – have lost their jobs.""",3.0,0.0,52,1.0,half-true
"""Since ObamaCare and the stimulus passed, the unemployment rate in the U.S. has increased.""",3.4705882352941178,0.5423261445466406,51,1.0,false
"""Since President (Donald Trump’s) election, 36,000 jobs have been created in WI.""",5.294117647058823,0.4601789933084225,51,1.0,mostly-true
"""Since President Obama took full control of Washington … every single day, more than 1,500 of our jobs have been lost.""",4.976190476190476,0.1543033499620919,42,1.0,mostly-false
"""Since President Obama took office, there are over 450,000 more unemployed women.""",3.0,0.0,59,0.0,half-true
"""Since last year’s address, more than 10,000 jobs created -- many on the high end of the employment scale.""",2.8222222222222224,0.38664576746028073,45,1.0,mostly-true
"""Since passage of the Tax Cuts and Jobs Act, Walmart 'increased their starting wage to $11/hr & has given about $400 million in bonuses.'""",3.310344827586207,0.5028653529707438,58,1.0,true
"""Since sequester began federal employment has been subtracting 6,000-7,000 jobs per month""",4.931818181818182,0.25497170592935275,44,1.0,mostly-false
"""Since the Affordable Care Act passed, 90 percent of job growth has been in full-time positions.""",2.0,0.0,51,1.0,true
"""Since the beginning of the year we've created a net increase of 45,000 jobs.""",5.074074074074074,0.26435052857271457,54,1.0,mostly-false
"""Since the fourth quarter of last year until most recently, we've added almost 50,000 jobs in the coal sector. In the month of May alone, almost 7,000 jobs.""",3.0,0.0,55,1.0,mostly-false
"""Since the governor took office, Oregon’s unemployment rate has dropped to its lowest point in three years.""",4.25531914893617,0.44075454602617337,47,1.0,half-true
"""Since the passage of Obama's stimulus package, over 1 million additional jobs were lost and nearly 25 million Americans are out of work, are stuck in part-time work, or have given up looking.""",6.0,0.0,53,1.0,half-true
"""Six out of 10 of the highest unemployment rates are also in so-called right to work states.""",3.6785714285714284,0.4712514425207865,56,1.0,half-true
"""Ted Strickland destroyed Ohio jobs when he busted the budget.""",3.0,0.0,46,1.0,false
"""Texas added more jobs in 2010 than any other state.""",1.0,0.0,54,1.0,true
"""Texas women make an average of $8,355 less per year than men doing the very same job.""",4.38,0.752953368748825,50,1.0,mostly-false
"""Thanks to President Trump and Republicans over the past year through July, U.S. manufacturing added 327,000 jobs, the most of any 12-month period since April 1995, when the figure added a healthy 345,000 positions.""",1.0,0.0,53,0.0,mostly-true
"""That's legal: If you find out about somebody else's salary even if you're doing exactly the same job, you can be retaliated against, including being fired, in most places.""",5.979591836734694,0.14285714285714288,49,1.0,mostly-false
"""The American economy is continuing its longest monthly streak of job growth in history, with 3.9 million jobs added since President Trump was elected.""",5.82,0.38808793449160345,50,1.0,true
"""The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost,"" since the stimulus bill was signed.",1.4423076923076923,0.5015060275070906,52,1.0,true
"""The CBO just said if we cut this (unemployment benefits) extension, we will kill jobs, because those people who are looking for work won't have any money to spend.""",5.0,0.0,48,1.0,half-true
"""The CBO now says the president's health care law will cut the number of full-time jobs in the United States by 2.3 million by 2021.""",3.5416666666666665,0.6174185563771672,48,1.0,mostly-false
"""The CBO says if we raise the minimum wage the way Charlie (Crist) wants to do it, it would lose 500,000 jobs.""",3.0172413793103448,0.438953272913613,58,0.10344827586206896,half-true
"""The CBO’s latest report confirms what Republicans have been saying for years now. Under Obamacare, millions of hardworking Americans will lose their jobs.""",4.0,0.0,61,1.0,mostly-false
"""The Kenosha casino would be one of the state’s largest employers and pay more to the state than any other company or Tribe – essentially, it would be Wisconsin’s biggest taxpayer.""",6.0,0.0,58,1.0,mostly-true
"""The Legislature spent the last decade passing laws deliberately making it even harder for people to access these critical supports when they need it most, exacerbating the problems with our already-outdated system.”",4.285714285714286,0.45584230583855195,56,1.0,half-true
"""The Obama-Clinton war on coal has cost Michigan over 50,000 jobs.""",3.0,0.0,46,1.0,false
"""The Recovery Act saved 60,000 jobs among law enforcement officials, firefighters in the state of Florida, plus another 20,000 educators.""",2.9444444444444446,0.2312122823226642,54,1.0,mostly-false
"""The Republican leadership in the House has refused to address the issues that matter the most to Rhode Island, such as passing a jobs bill.""",4.0,0.0,45,1.0,pants-fire
"""The Texas unemployment rate is now the lowest it’s been in 40 years & Texas led the nation last month in new job creation.""",5.788461538461538,0.4123837191561249,52,1.0,false
"""The United States is 65th out of 142 nations and other territories on equal pay.""",4.968253968253968,0.1767314317713023,63,1.0,half-true
"""The United States is the only developed country in the world without paid maternity leave.""",3.0714285714285716,0.26066118021500656,42,0.0,mostly-true
"""The [Obama] administration’s regulatory assault on coal-fired energy has put thousands of Americans out of work""",4.0,0.0,46,1.0,mostly-false
"""The average family not in the top 10 percent makes less money today than they were making a generation ago.""",3.0,0.0,53,0.0,mostly-true
"""The average minimum wage worker is 35 years old.""",2.272727272727273,0.4494665749754947,55,1.0,mostly-false
"""The average person who gets the minimum wage in America is 35 years old.""",4.9523809523809526,0.21554026870452117,42,1.0,mostly-false
"""The average unemployed American has been out of work for almost 40 weeks.""",1.0,0.0,45,1.0,true
"""The biggest contribution"" behind a decrease in U.S. unemployment ""was 1.2 million people leaving the workforce""",3.0,0.0,52,1.0,false
"""The black unemployment rate (has) increased since the recovery has begun.""",2.0,0.0,51,1.0,true
"""The bottom line is clear: Under the policies of this unified Republican government, American workers, families, and business owners are achieving economic growth that is unmatched in recent memory. … More than 1 million new jobs have been created just since we passed tax reform last December.""",4.0,0.0,47,1.0,half-true
"""The city of Columbus would save $41 million a year if employees had to contribute to their own, guaranteed-check pensions.""",4.0,0.0,57,1.0,mostly-true
"""The economy added more jobs during four years under Obama than it did in the entire eight years under George W. Bush.""",2.0,0.0,38,0.0,mostly-true
"""The economy, by every metric, is better than when I came into office.""",6.0,0.0,62,1.0,mostly-false
"""The exodus of citizens from New York State has been growing.""",3.7209302325581395,0.45385026875081014,43,0.0,true
"""The fact is, over 2.4 million jobs have been lost since the 'Stimulus' bill was signed into law in February of 2009.""",4.0,0.0,56,1.0,half-true
"""The first round of stimulus ... it created zero jobs.""",2.0,0.0,58,1.0,pants-fire
"""The labor force participation rate -- the share of the potential workforce that is actually working or looking for work-- currently stands below 63%, the lowest level since the 1970s.""",5.0,0.0,52,1.0,true
"""The labor participation rate is at an all-time low.""",2.0,0.0,55,1.0,mostly-false
"""The largest category of people coming into the technical schools in Wisconsin are people with four-year degrees.""",3.0,0.0,48,1.0,false
"""The last quarter, it was just announced, our gross domestic product … was below zero. Who ever heard of this? It's never below zero.""",1.9,0.30304576336566325,50,0.9,pants-fire
"""The last time Illinois raised the minimum wage in 2006, the very next year this state lost 50,000 jobs. The prediction this time is, we’ll lose 90,000 jobs.""",3.0,0.0,53,1.0,false
"""The latest evidence of Republican success is that since the beginning of the current legislative term, state unemployment has gone down almost 20% to 5% adjusted.""",4.8,0.40406101782088427,50,1.0,mostly-false
"""The latest unemployment numbers have shown that nearly 315,000 Americans have simply given up hope when it comes to finding a job.""",2.56140350877193,0.5006261743217588,57,1.0,false
"""The law, right now, permits companies that close down American factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to China or India or wherever.""",2.0,0.0,47,1.0,true
"""The major immigration issue was about Poles, and Bulgarians, and Romanians,"" and that they weren’t contributing economically. ""The unemployment rate among Poles in Britain is lower than the unemployment rate among Brits.""",5.0,0.0,51,1.0,true
"""The majority of women are minimum wage workers.""",3.107142857142857,0.3657406646330618,56,1.0,false
"""The median income in America has dropped by 10 percent in the last four years.""",4.0,0.0,53,1.0,half-true
"""The median male worker in this country has not seen a raise, inflation adjusted, for 30 years, basically.""",5.0,0.0,58,1.0,mostly-true
"""The much-trumpeted job growth in the last year was ENTIRELY part-time jobs.""",3.245614035087719,0.4342769752451427,57,1.0,half-true
"""The nation as a whole has created jobs at a rate that is two times the rate that we have created jobs here in Wisconsin under Gov. Walker.""",3.0,0.0,46,1.0,half-true
"""The national economy was strong in its largest expansion of private sector jobs before President Trump came into office.""",3.0,0.0,50,0.0,true
"""The national unemployment rate has been above 8 percent for a record 36 months.""",4.531914893617022,0.5043749394606821,47,1.0,mostly-false
"""The nearly six-year delay in approving Keystone is costing Americans more than 100,000 jobs.""",4.0,0.0,49,1.0,false
"""The non-partisan Congressional Budget Office concluded ObamaCare will cost the U.S. more than 800,000 jobs.""",3.3404255319148937,0.4789751624985077,47,1.0,mostly-false
"""The number of new businesses started per year has dropped by 100,000 during this president’s term.""",3.2916666666666665,0.4593396431851037,48,1.0,half-true
"""The oil and natural gas industry provides or supports 141,600 jobs in Georgia.""",4.0,0.0,53,1.0,mostly-true
"""The only growth sector that we’ve had in the last two years in America is government growth.""",4.033333333333333,0.48596110141697085,60,1.0,false
"""The only reason the unemployment rate is going down is because … twice as many people dropped out of the employment pool as the number of jobs were created.""",3.422222222222222,0.7830270194133233,45,1.0,mostly-false
"""The only time government employment has gone down during a recession has been under me.""",3.0,0.0,59,1.0,false
"""The only time over the last 25 years when the state’s unemployment rate exceeded the U.S. average was when (Mary) Burke was commerce secretary.""",4.333333333333333,0.47639306734033127,48,0.3333333333333333,mostly-true
"""The photonics bill that was sponsored in Congress and written, was written by Congressman Tom Reed, not Congresswoman Louise Slaughter.""",3.0,0.0,55,1.0,false
"""The president promised that if he spent money on a stimulus program that unemployment would go to 5.7 percent or 6 percent. Those were his words.""",2.9148936170212765,0.2820566728469694,47,1.0,mostly-false
"""The president’s own advisers have said there’s a war on coal.""",4.0,0.0,47,1.0,mostly-false
"""The problem with invasive species today in the Great Lakes isn’t ballast water.""",6.0,0.0,47,1.0,true
"""The rate in which people are working (in Wisconsin) is almost five points higher than it is nationally.""",4.0,0.0,54,1.0,mostly-true
"""The ratio of corporate profits to wages is now higher than at any time since just before the Great Depression.""",1.0,0.0,43,1.0,true
"""The right-to-work states are creating a lot more jobs today than the heavily unionized states.""",5.0,0.0,46,1.0,true
"""The state of Ohio has one of the lowest unemployment rates in the nation right now and is leading the pack in terms of job creation.""",2.8181818181818183,0.3892494720807614,55,1.0,mostly-false
"""The state's unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states.""",1.0,0.0,49,1.0,true
"""The steel industry is producing as much steel in the United States as it ever was. It’s just (that) it needs one-tenth of the workers that it used to.""",2.86,0.3505098327538656,50,1.0,false
"""The stock market has hit record numbers, as you know. And there has been a tremendous surge of optimism in the business world.""",5.0,0.0,47,1.0,mostly-true
"""The tax on job creating businesses is 35 percent in the United States, second worst in the entire world.""",4.478260869565218,0.7524517093337135,46,1.0,mostly-true
"""The total unemployment rate for Hispanic or Latino workers has increased from 10% to 10.3%"" between January 2009 and March 2012.",3.2127659574468086,0.41368808943170027,47,1.0,mostly-false
"""The unemployment rate among (the) non-college-educated is well into the double digits in America. It's 4 percent or 5 percent for people who have college degrees.""",5.9491525423728815,0.2215718777717222,59,1.0,half-true
"""The unemployment rate among blacks in Texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in Texas since 2000.""",5.0,0.0,46,1.0,true
"""The unemployment rate for Wisconsin workers has reached historic lows. It’s never been this low before, ever, ever, ever.""",1.0,0.0,46,1.0,true
"""The unemployment rate for young people is down from a 10.6 percent high in 2009 to 2.6 percent today.""",3.0,0.0,53,1.0,false
"""The vast majority of minimum wage workers get a raise within a year.""",5.0,0.0,49,1.0,half-true
"""There are 3 million jobs available in America that are not filled because too many of our people don’t have the skills for those jobs.""",3.477272727272727,0.5052577681363805,44,1.0,half-true
"""There are 3 million jobs that go vacant each month in this country.""",2.0,0.0,46,1.0,true
"""There are 3.6 million jobs sitting vacant, in part because there aren’t enough qualified applicants to fill them.""",5.387755102040816,0.5706840387717566,49,1.0,mostly-true
"""There are 60,000 fewer jobs today in this state than we had in 2008.""",3.1346153846153846,0.3446422500840349,52,0.1346153846153846,half-true
"""There are actually half a million fewer government employees now than there were when (President Barack) Obama took office.""",1.9787234042553192,0.14586499149789453,47,1.0,true
"""There are already more American jobs in the solar industry than in coal mining.""",2.0,0.0,47,1.0,true
"""There are currently 6 million jobs available in this country that are due in part to the skills gap.""",5.0,0.0,53,1.0,true
"""There are more Hoosiers going to work than ever before.""",2.0784313725490198,0.27152438232335313,51,0.0,half-true
"""There hasn't really been a lot of net growth in the federal workforce when you compare it to say, 1990.""",4.0,0.0,51,1.0,half-true
"""There haven't been tax cuts for the rich"" in Rhode Island.",3.0,0.0,43,1.0,false
"""There is absolutely no reason why Wisconsin should be facing a worker shortage to the level we are when there are 123,000 more able-bodied childless adults on BadgerCare since the pandemic.""",3.96,0.19794866372215741,50,1.0,mostly-false
"""There is no evidence Biden’s spending produced one job. Nonpartisan projections for job growth in 2021, not including that American Rescue Plan, showed higher job growth than Biden produced.”",5.066666666666666,0.25226248955475655,45,1.0,mostly-false
"""There is no war on coal. Period. There are more coal jobs and more coal produced in Ohio than there were five years ago, in spite of the talking points and the yard signs.""",1.0,0.0,59,1.0,true
"""There is nothing in the current state public records law that prohibits sensitive or confidential business information from being just that, confidential.""",1.7,0.46291004988627577,50,1.0,true
"""There would be tens of thousands of jobs created"" if President Barack Obama approved the Keystone XL pipeline.",3.0,0.0,50,1.0,mostly-false
"""There’s more African American males in the penal system right now than there were (enslaved) at the height of slavery.""",3.0,0.0,58,0.0,mostly-true
"""There’s more union jobs growing in Texas, which is a right-to-work state, than in Illinois, and factory workers make more money in Texas than they do in Illinois.""",4.470588235294118,0.5041008302500836,51,1.0,half-true
"""Thirty years ago, the United States ranked sixth among advanced economies in the share of women in the workforce. You know where we are today? Twenty-three.”",2.0,0.0,47,0.0,mostly-true
"""This budget also reflects the smallest state government workforce per 1,000 residents in Florida in this century.""",6.0,0.0,49,1.0,mostly-true
"""This generation, on average, is starting their careers, if they’ve been to a four-year college, with just under $30,000 in debt.""",4.413043478260869,0.5802714673714457,46,1.0,half-true
"""This is the slowest job recovery since Hoover.""",2.0925925925925926,0.2925824198357195,54,1.0,false
"""This is what President Obama said the jobless rate would be if we passed the stimulus: 5.6 percent.""",4.0638297872340425,0.8183826924290036,47,1.0,mostly-false
"""This town (Wilmington, Ohio) hasn’t taken any money from the government. They don’t want any money from the government.""",2.0,0.0,54,1.0,pants-fire
"""This year, the overwhelming majority of new jobs are part time.""",4.0,0.0,53,0.0,true
"""This year, we're off to our best private-sector jobs growth since 1999.""",2.652173913043478,0.48154341234307674,46,1.0,mostly-true
"""Thom Tillis cut almost $500 million from education.""",5.0,0.0,50,1.0,half-true
"""Thousands (in China) owe their jobs to Mitt Romney's companies.""",6.0,0.0,47,1.0,half-true
"""To hear Gov. Christie tell it, everything in New Jersey is going just fine. Well I see another New Jersey with 400,000 unemployed. One of the worst jobless rates in the country. Working and middle class families have seen costs soar, from property taxes to college tuition.""",4.622222222222222,0.8604673383714463,45,1.0,half-true
"""Today California is kicking our butt, creating more jobs and more economic growth than Texas.""",6.0,0.0,44,1.0,true
"""Today I opened a major Apple Manufacturing plant in Texas that will bring high paying jobs back to America.""",3.0,0.0,52,1.0,false
"""Today, American companies have nearly $2 trillion sitting on their balance sheets.""",5.0,0.0,57,1.0,mostly-true
"""Today, for the first time in fifteen years, Master Lock’s unionized plant in Milwaukee is running at full capacity.""",6.0,0.0,50,1.0,true
"""Today, our unemployment rate is 7.8 percent. That is the lowest in five years.""",5.0,0.0,49,1.0,mostly-true
"""Today, there are more Hoosiers going to work than ever before in the 200-year history of the great state of Indiana.""",2.5434782608695654,0.5036101551853348,46,0.0,half-true
"""Together we added more jobs than any other area"" while I was Dane County executive.",3.0,0.0,54,1.0,half-true
"""Tommy Thompson made millions from corporations who outsource American jobs and now he's trying to lavish huge tax breaks on them.""",3.3513513513513513,0.483977514182461,37,1.0,half-true
"""Tourism accounts for 439,000 jobs in the state of Ohio, and visitors spend $36 billion annually.""",1.0,0.0,47,1.0,true
"""Twenty million Americans are out of work.""",3.0,0.0,45,0.0,half-true
"""Twenty-five or 24 million people"" are ""out of work or stopped looking for work.""",4.117647058823529,0.3253956867279843,51,1.0,half-true
"""Twenty-five states have lower unemployment than Texas"" which is ""tied with Mississippi for more minimum-wage jobs than anywhere in the United States.""",2.0,0.0,46,1.0,true
"""Two million new jobs have been created,"" in California since 2011.",1.0,0.0,48,1.0,true
"""Two-thirds of the people who start out in minimum wage are above the minimum wage within a year.""",3.48,0.5046720495044483,50,1.0,half-true
"""Typical minimum wage earners in America are teenagers living with their parents in middle class families.""",4.0,0.0,58,1.0,mostly-false
"""Under Barack Obama and the big government economy, the median wage for women has dropped $733.""",2.2586206896551726,0.4417010510648539,58,1.0,false
"""Under Gov. Kasich, Ohio wages have increased by $10.3 billion.""",2.411764705882353,0.4970501217477083,51,1.0,true
"""Under Gov. Rick Perry’s leadership [Texas] has created more jobs over the last decade than the rest of the states combined.""",3.0,0.0,50,1.0,mostly-false
"""Under Governor Crist, 3,000 teachers laid off.""",4.0,0.0,43,1.0,mostly-false
"""Under Lt. Gov. Lee Fisher, Ohio is 44th in the country in terms of getting money actually into worker retraining.""",3.75,0.4385290096535147,40,1.0,false
"""Under Republican Chris Christie, New Jersey had the highest increase in unemployment in the country last year. Nearly 1 in 10 jobless. The worst unemployment in the region. Near the bottom in economic growth, yet Christie protected a tax cut for millionaires but vetoed a minimum wage hike.""",6.0,0.0,48,1.0,mostly-true
"""Under the Obama administration’s bailout of General Motors, Ohio dealerships were forced to close.""",5.184210526315789,0.3928594520631916,38,1.0,half-true
"""Under the administration of Gov. Scott Walker, northern Wisconsin’s mining economy is moving forward and more people are getting good, high-paying jobs.""",4.0,0.0,55,1.0,mostly-false
"""Understand, this is unemployment insurance. It’s not welfare, as a lot of my Republican colleagues like to suggest it is. You pay into it when you’re working. You get help when you’re not.""",3.0,0.0,51,1.0,mostly-true
"""Unemployment has been on the rise throughout Wisconsin"" as Paul Ryan stepped up his advocacy of ""immigration increases.""",4.0,0.0,44,1.0,mostly-false
"""Unemployment in the city of St. Petersburg is below the state average.""",6.0,0.0,52,1.0,mostly-true
"""Unemployment is low because everyone has two jobs. Unemployment is low because people are working 60, 70, 80 hours a week and can barely feed their family.""",3.0,0.0,51,1.0,pants-fire
"""Unemployment rate dropped in every state that elected a Republican gov. in 2010""",3.978723404255319,0.14586499149789456,47,0.9787234042553191,half-true
"""Unfortunately, since Mr. Foster's been mayor ... there are less people employed in the city of St. Petersburg than there were prior to his taking office.""",2.7222222222222223,0.5290313921087083,54,1.0,false
"""Veterans’ unemployment is actually now lower than (the) general population. It was higher when I came into office.""",3.489795918367347,0.5050762722761054,49,1.0,half-true
"""Violent crime is up since the last year of Sharpe James’ administration. This year it’s higher. … The unemployment rate is almost 15 percent. The high school dropout rate is over 50 percent.""",5.0,0.0,45,1.0,half-true
"""Wages adjusted for inflation haven’t risen since the turn of the last century.""",2.9565217391304346,0.2061845709423622,46,0.9565217391304348,half-true
"""We (Democrats) have made steady progress creating jobs and improving our schools.""",2.5384615384615383,0.5050353737560761,39,1.0,half-true
"""We are already almost halfway to our 2010 goal of creating 700,000 new jobs in seven years.""",2.8095238095238093,0.3974366179316375,42,1.0,mostly-false
"""We are not producing jobs. We created 80,000 jobs last month. We don't talk about the jobs that we lost. The net of it all is that we lost jobs.""",4.0,0.0,49,1.0,false
"""We are now eighth in the nation in job creation . . . we are No. 1 in the Midwest.""",3.0,0.0,44,1.0,mostly-true
"""We are one of only two states to have eight consecutive months of declining unemployment. Twenty-one states had increased unemployment last month. Ours went down.""",1.0,0.0,48,1.0,true
"""We are the only industrialized nation that doesn't guarantee workers paid family leave.""",3.0,0.0,53,0.0,mostly-true
"""We created 800,000 new jobs, we cut the unemployment rate almost in half and today New York State has more private sector jobs than it has ever had in its history""",1.0,0.0,48,1.0,true
"""We created as many jobs in the first six months of this year as we did in all of 2011 and 2011 was the best single year for private-sector job growth since the year 2000.""",2.0,0.0,47,1.0,true
"""We cut unemployment by more than half"" in South Bend, Ind.",4.0,0.0,56,1.0,mostly-true
"""We got [the Quonset Business Park] for free and we’re getting zero dollars out of it into the state coffers … other than the fact that it produces the jobs.""",4.0,0.0,53,1.0,half-true
"""We got a million jobs.""",1.0,0.0,58,0.0,mostly-true
"""We had the best jobs report in 16 years.""",5.0,0.0,46,1.0,mostly-true
"""We had the biggest drop of the rate of unemployment (in) all but 4 states.""",5.914893617021277,0.28205667284696945,47,1.0,mostly-false
"""We have 25 million Americans out of work.""",5.0,0.0,45,1.0,half-true
"""We have 93 million people out of work. They look for jobs, they give up, and all of a sudden, statistically, they're considered employed.""",3.0,0.0,49,1.0,false
"""We have a $2 trillion to $3 trillion infrastructure deficit. We’ve got work that needs to get done. We’ve got people that want to go to work.""",3.517857142857143,0.5042031130613726,56,1.0,mostly-true
"""We have a goal of 10 percent of [City of Providence] contracts going to women and minority businesses. In reality, less than 1 percent of contracts go to women and minority businesses.""",3.08,0.27404751561786966,50,1.0,mostly-false
"""We have a governor who's vetoed measures like increasing our minimum wage and restoring the earned income tax cut.""",4.822222222222222,0.3866457674602806,45,1.0,mostly-true
"""We have an unemployment (rate of) 1.5 in Boone County, and we can’t find enough workers.""",4.0,0.0,45,1.0,half-true
"""We have created more jobs in this last year than the Bush administration (did) in eight years.""",5.0,0.0,47,1.0,mostly-true
"""We have created new jobs here in Cranston -- more than 1,000.""",1.3137254901960784,0.4686233489032048,51,0.0,mostly-true
"""We have less Americans working now than in the ’70s.""",3.0,0.0,59,1.0,mostly-false
"""We have lost 600,000 jobs over the period of the last 10 years. Only Michigan and California have done worse.""",1.0,0.0,55,1.0,true
"""We have more people working in clean and green energy than in oil and gas in this country.""",5.0,0.0,39,1.0,true
"""We have more people working in the state of New Jersey today than we've ever had in our history.""",2.066666666666667,0.2522624895547565,45,1.0,false
"""We have more scientists and engineers per square mile than anywhere in the world.""",1.0,0.0,48,1.0,true
"""We have more women in the workforce than ever before.""",3.7755102040816326,0.4683884660215714,49,0.7959183673469388,half-true
"""We have not had unemployment this high for this long since the Great Depression.""",4.982758620689655,0.13130643285972252,58,1.0,mostly-true
"""We have roughly between 85,000 (and) 95,000 open jobs in Wisconsin.""",6.0,0.0,56,1.0,half-true
"""We have the highest corporate tax rate in the world. It’s 35 percent.""",2.0,0.0,43,1.0,true
"""We have the lowest percentage of Americans actually holding a job in 40 years.""",3.4038461538461537,0.4954544511074373,52,0.0,mostly-true
"""We have the lowest percentage of Americans working today of any year since 1977.""",3.9583333333333335,0.20194093652345882,48,0.0,mostly-true
"""We have the second highest corporate tax rate among our trading partners.""",5.0,0.0,45,1.0,mostly-true
"""We have the third-lowest minimum wage … of developed countries.""",5.0,0.0,50,1.0,true
"""We have unemployment that rivals the Great Depression.""",3.215686274509804,0.41539020162714857,51,1.0,false
"""We in this state saw more job creation in the last three years since I've been governor than you saw in the whole eight years of Doyle’s time as governor.""",5.127659574468085,0.3373181491782385,47,1.0,mostly-true
"""We know that every 85 visitors create one Florida job.""",3.0,0.0,48,1.0,true
"""We lost more jobs in this great recession than the last four recessions combined.""",1.0,0.0,55,1.0,true
"""We moved 100 times as many people out of poverty as moved out when President (Ronald) Reagan was in office, with 40 percent more jobs.""",6.0,0.0,45,1.0,half-true
"""We now have historic low unemployment in America among all groups of people.""",3.652173913043478,0.48154341234307657,46,1.0,half-true
"""We now have more jobs in solar than we do in oil.""",4.0,0.0,54,1.0,false
"""We rank 38th in wages. ... (Rick Scott) goes out around the country and advertises that to other states.""",5.155555555555556,0.3665288997383895,45,1.0,half-true
"""We reduced the government workforce by 13,000, 11 percent, during my eight years.""",2.088888888888889,0.28779903201415197,45,1.0,true
"""We saw the prison population expand and vacancy rates for correctional officers go from 2.9% to 15.2%"" over the last eight years.",5.7555555555555555,0.4346134936801767,45,1.0,true
"""We should be seeing numbers in the 500,000 jobs created per month. (Creating 115,000 jobs, the total from April 2012) is way, way, way off from what should happen in a normal recovery.""",2.96,0.1979486637221574,50,0.0,half-true
"""We took Wisconsin from the Bottom 10 for business to the Top 10.""",5.636363636363637,0.7803073065148263,44,1.0,mostly-false
"""We were the No. 1 job creator in America in February and we are now the No. 4 job creator in the last year.""",1.0,0.0,47,1.0,true
"""We're up 123,000 jobs over the last year and three-quarters. We're actually, according to the Bureau of Labor statistics, down 500 ... auto jobs in Ohio.""",5.0,0.0,50,1.0,mostly-true
"""We're within 600 miles of 60 percent of America. We're in a perfect location.""",1.0,0.0,43,1.0,true
"""We've created more jobs in the United States than every other advanced economy combined since I came into office.""",5.38,0.4903143514780147,50,1.0,half-true
"""We've got 7.2 percent unemployment (in Ohio), but when you include the folks who have stopped looking for work, it's actually over 10 percent.""",3.1176470588235294,0.4752708206288036,51,1.0,half-true
"""We've seen 115,000 jobs created in the American auto industry since GM and Chrysler emerged from bankruptcy.""",4.054545454545455,0.2291838836507762,55,1.0,half-true
