statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
Nathan Deal saved the HOPE scholarship program.,mostly-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'true', 'pants-fire']",6,True,24
"""Common Core expects English teachers to spend at least half of their reading instructional time at every grade level on informational texts.""",false,false,"['false', 'half-true', 'true', 'mostly-true', 'mostly-false', 'pants-fire']",6,True,24
"“Teachers can only deduct up to $250 for school supplies on their taxes, but billionaires can write off the entire cost of a private jet.”",mostly-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'true']",5,True,24
"""Speaker Gingrich has said that we ought to get rid of our child labor laws.""",mostly-false,mostly-false,"['mostly-false', 'true', 'false', 'mostly-true', 'half-true', 'pants-fire']",6,True,24
"""All"" University of Texas ""student-athletes get an iPad.""",mostly-false,false,"['false', 'mostly-true', 'mostly-false', 'half-true', 'true']",5,True,24
"""We have a 40 to 50 percent dropout rate in our inner-city schools.""",false,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'pants-fire', 'true']",6,True,24
"As a sign of ""extraordinary progress,"" ""there are half as many (primary-age) children out of school today as there were 15 years ago.""",half-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire', 'true']",6,True,24
Says it will cost $220 per square foot in hard construction costs to rebuild Portland Public high schools.,half-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire', 'true']",6,True,24
Says Gov. Bob McDonnell's budget would cut pre-kindergarten programs.,mostly-false,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'true', 'false']",5,True,24
"UW-Madison ""spent down reserves"" as it was told to do two years ago and, facing new state budget cuts, has ""no more reserves to spend down.""",half-true,half-true,['half-true'],1,True,24
"Says the state is required ""pick up 70 percent of the cost"" of K-12 education.",mostly-false,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true']",4,True,24
"Africa is spending ""the highest percentage of their GDP on education of any part of the world.""",false,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'true']",5,True,24
"""We have the best schools in the United States.""",mostly-false,mostly-false,"['mostly-false', 'false', 'half-true', 'pants-fire', 'mostly-true']",5,True,24
"Under legislation that has cleared the Georgia House, some children who are ""legal refugees"" could obtain state scholarships to attend private schools.",true,true,"['true', 'mostly-true']",2,True,24
"Says ""New Jersey has the most educated population of all the states in this country.""",mostly-true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True,24
"President Barack Obama attended  ""an Islamic madrassa.""",mostly-false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'mostly-true']",5,True,24
"""Since 2008, we have cut 5,000 positions"" from Virginia public schools.",true,mostly-true,"['mostly-true', 'half-true', 'false', 'mostly-false', 'true']",5,True,24
"""Over half"" of science, technology, engineering and mathematics students ""receiving advanced degrees are not citizens of the United States of America.""",half-true,half-true,"['half-true', 'mostly-true']",2,True,24
“The Biden administration has decided to cancel $0 in student debt.”,mostly-false,false,"['false', 'mostly-false', 'true', 'pants-fire', 'half-true']",5,True,24
Half of Oregon university students are on Pell Grants.,mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True,24
"Lorain ""is the poorest urban school district in the state of Ohio.""",false,false,['false'],1,True,24
"It's illegal for a college, public school or employer to ""mandate"" the vaccine because it was authorized for emergency use.",false,false,"['false', 'mostly-false', 'true', 'mostly-true', 'half-true']",5,True,24
“North Carolina teachers are already the lowest paid teachers in the south.”,mostly-false,mostly-false,"['mostly-false', 'mostly-true', 'false', 'half-true', 'true', 'pants-fire']",6,True,24
"Says Rick Perry ""provided in-state tuition... for illegal immigrants.""",true,true,"['true', 'mostly-true', 'half-true']",3,True,24
"Obama's one education accomplishment was ""legislation to teach 'comprehensive sex education' to kindergartners.""",pants-fire,pants-fire,"['pants-fire', 'false']",2,True,24
Says Kamala Harris inaccurately “claimed to be bussed in the 60’s due to segregation type issues.”,false,false,"['false', 'mostly-false', 'true', 'half-true']",4,True,24
"""The University of Florida announced this past week that it was dropping its computer science department ... Meanwhile, the athletic budget for the current year is $97.7 million, an increase of more than $2 million from last year.""",half-true,half-true,"['half-true', 'mostly-true', 'mostly-false']",3,True,24
"Graduation rates in Buffalo’s school district, which were ""around 48 percent are now up to 64 percent"" since Say Yes Buffalo launched.",true,mostly-true,"['mostly-true', 'half-true', 'true', 'mostly-false', 'false']",5,True,24
"""While fat-cat bureaucrats at the Department of Education are getting paid an average salary of $102,000 a year, teachers in Georgia are getting paid half of that.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True,24
Taking all the money of the top 1 percent wouldn’t keep Medicare going for three years.,mostly-false,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'true', 'pants-fire']",6,True,24
"""We have been teaching these (Common Core) standards in Florida schools since 2010.""",mostly-false,false,"['false', 'true', 'mostly-false', 'mostly-true', 'half-true']",5,True,24
"Since 1978, college ""tuition nationwide has gone up something like four times the rate of inflation.""",true,true,"['true', 'mostly-true']",2,True,24
Mt. Hood Community College is No. 1 on average and top faculty pay and benefits.,mostly-true,mostly-true,"['mostly-true', 'half-true', 'true', 'mostly-false', 'false']",5,True,24
Rick Scott says he supported in-state tuition for Dreamers while Charlie Crist was against it.,half-true,mostly-true,"['mostly-true', 'half-true', 'true', 'mostly-false', 'false']",5,True,24
"""The vast majority of Wisconsin students cannot even read, write, or do math at grade level.""",false,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true', 'pants-fire']",5,True,24
"Under Gov. Scott Walker’s public-school budgets, ""a student entering kindergarten will not enjoy the same state investment in his or her education as those that came before them until they are graduating from high school.""",false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'true']",5,True,24
"Georgia could get money for schools by scraping ""the gold off the gold dome"" of the state Capitol.",pants-fire,pants-fire,"['pants-fire', 'false']",2,True,24
"""Our graduation rate is the highest it's ever been.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'true', 'mostly-false']",4,True,24
"""Mark Harris has said he would abolish the Department of Education.""",true,true,"['true', 'mostly-true', 'false']",3,True,24
"School children can earn higher grades by studying Islam under a new ""nationwide Muslim outreach program"" announced by President Barack Obama.",pants-fire,false,"['false', 'pants-fire', 'mostly-false']",3,True,24
"""Sixty-two percent of all (Texas) property taxes are paid by businesses.""",half-true,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true', 'true', 'pants-fire']",6,True,24
The Associated Press misspelled Mississippi in a headline about the state’s literacy program.,false,false,['false'],1,True,24
"""Prop 56 cheats schools out of at least $600 million.""",mostly-false,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'true']",5,True,24
"Says Mitt Romney’s plan makes ""catastrophic cuts to education.""",half-true,mostly-false,"['mostly-false', 'mostly-true', 'false', 'half-true', 'true', 'pants-fire']",6,True,24
“The (Evers) Era locked Wisconsin families into a 400‑year property tax increase.”,mostly-true,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'pants-fire', 'true']",6,True,24
"""Most of the black scientists in this country don't come from schools like the University of Texas. They come from lesser schools.""",half-true,mostly-false,"['mostly-false', 'mostly-true', 'false', 'half-true', 'true', 'pants-fire']",6,True,24
"Says an election clerk in Green Bay refused to allow early voting on the UW-Green Bay campus because she ""was afraid it would help Democrats,"" showing ""outrageous partisan bias.""",half-true,half-true,"['half-true', 'mostly-false', 'mostly-true']",3,True,24
"""New data shows in-person learning isn't driving spikes in cases.""",true,true,"['true', 'mostly-true', 'half-true']",3,True,24
"""From a standpoint of the county government, neither school system has received an increase in funding over the past six years.""",true,mostly-true,"['mostly-true', 'false', 'half-true', 'mostly-false', 'true']",5,True,24
"Says Iowa Senate candidate Joni Ernst ""promises to shut down the Department of Education and abolish the EPA.""",true,true,"['true', 'mostly-true', 'false', 'half-true', 'mostly-false']",5,True,24
"""During my administration, funding for education has increased by over $930 million.""",half-true,half-true,['half-true'],1,True,24
"""We've seen funding increases for schools. We haven't seen a corresponding performance increase.""",mostly-false,mostly-true,"['mostly-true', 'half-true', 'true', 'mostly-false', 'false']",5,True,24
"Says Howard Zinn, ""an anti-American Marxist,"" wrote ""the most popular textbook that's taught in our high schools in America.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True,24
"Says that when Republicans held Congress and the presidency, they ""doubled the size of the (U.S.) Department of Education.""",half-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire', 'true']",6,True,24
"""Rhode Island is the only state where officers at state-supported [colleges] carry out their duties unarmed.""",mostly-true,false,"['false', 'true', 'mostly-true', 'mostly-false', 'half-true', 'pants-fire']",6,True,24
"Austin’s Pease Elementary ""is a school that was created as part of the Texas Constitution.""",false,false,"['false', 'mostly-false', 'pants-fire', 'true', 'half-true']",5,True,24
"Under David Dewhurst’s leadership, the Texas ""Senate passed an expansion of in-state tuition and free health care to illegal immigrants.""",false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'true', 'pants-fire']",6,True,24
"New school testing standards ""will consume approximately twenty days of testing for elementary, middle and high school students.""",mostly-true,mostly-false,"['mostly-false', 'mostly-true', 'false', 'half-true', 'true']",5,True,24
"Says a proposed $1.05 billion Austin school district bond proposition ""will require no tax rate increase.""",mostly-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True,24
"Says the state share of Texas public education spending increased 82 percent over the past decade, reaching $20 billion in 2009.",half-true,half-true,"['half-true', 'mostly-true', 'mostly-false', 'false']",4,True,24
"""Texas’ high school graduation rate went from 27th in the country in 2002, to second highest in the country in 2013.""",mostly-false,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true', 'true']",5,True,24
"""Every dropout costs us $72,000 for the life of that person.""",half-true,mostly-true,"['mostly-true', 'mostly-false', 'false', 'half-true', 'true', 'pants-fire']",6,True,24
"Student loans from the federal government issued between 2007 and 2012 are on target ""to produce $66 billion in profits for the United States government.""",half-true,half-true,"['half-true', 'mostly-true', 'mostly-false']",3,True,24
"Says Tony Evers will ""raise property taxes, raise income taxes and raise gas taxes by as much as a dollar a gallon.""",half-true,half-true,"['half-true', 'mostly-false', 'mostly-true']",3,True,24
"When Tallahassee politicians and bureaucrats tried to run our schools, ""I've stood up to them to protect local control.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'true', 'mostly-false']",4,True,24
"Says the University of South Florida invests in oil companies like BP, tobacco companies, weapons manufacturers and private prisons.",mostly-true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True,24
"“The GOP has failed to invest in our campuses, making WI fall to 42nd in the nation in state support.”",mostly-true,mostly-true,"['mostly-true', 'half-true', 'true', 'mostly-false', 'false']",5,True,24
The New York state budget covers 96% of eligible preschoolers,mostly-true,mostly-true,"['mostly-true', 'false', 'half-true', 'mostly-false', 'true']",5,True,24
Says there are half as many students in one Georgia technical college than there were two years ago.,mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,24
"""Pre-K has gone down since the current mayor took office.""",mostly-false,mostly-true,"['mostly-true', 'mostly-false', 'half-true', 'false', 'true']",5,True,24
"A Texas law requires every high school to have a voter registrar ""and part of their responsibility is to make sure that when children become 18 and become eligible to vote, that they vote.""",half-true,mostly-true,"['mostly-true', 'true', 'half-true', 'false', 'mostly-false']",5,True,24
Says the Texas State Board of Education is considering eliminating references to Christmas and the Constitution in textbooks.,pants-fire,pants-fire,"['pants-fire', 'false']",2,True,24
"""United States students are achieving at number 25 out of 29 developing countries when it comes to science and math.""",false,false,"['false', 'mostly-false']",2,True,24
Says the Texas Department of Agriculture didn’t notify over 700 Texas students about a computer hack releasing critical personal information including Social Security numbers until 32 days after the breach.,mostly-false,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True,24
"“The Walker-Kleefisch administration slashed $800 million from public schools.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'true']",5,True,24
"Says ""for the first time ever,"" Texas lawmakers are not funding student population growth.",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false']",3,True,24
"""Our (Texas) graduation rate ranks 43rd out of 50 states.""",true,true,['true'],1,True,24
"Says the state auditor found that 37 percent of the 428,000 students receiving free and reduced-price lunches are ineligible.",false,half-true,"['half-true', 'false', 'mostly-false', 'mostly-true', 'true']",5,True,24
"Education Week says Obama 'hasn't made a significant mark on education,' is 'elusive' on accountability, and a 'staunch defender of the existing public school monopoly.'",mostly-false,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true']",4,True,24
"Says ""PTA meetings are now being conducted to help parents tell their kids"" that if a guy with an AR-15 walks into their classroom, ""you are supposed to create as much chaos as you possibly can. They want you to scream and yell and dance around and throw books and just keep moving.""",true,true,"['true', 'mostly-true', 'half-true', 'false', 'mostly-false']",5,True,24
"""After one year, Tennessee’s students made their biggest single-year jump in achievement ever recorded in the state.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,24
"Says ""if current trends continue, by 2040, one out of three Texas workers will not have a high school diploma.""",true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True,24
"""The people that went to school with (Barack Obama), they never saw him, they don't know who he is.""",pants-fire,pants-fire,"['pants-fire', 'false']",2,True,24
"Says he never called teachers ""thugs"" and has said nothing but ""great things"" about them during the fight over his curbs on unions",half-true,half-true,"['half-true', 'mostly-false']",2,True,24
"""According to the most recent report, Wisconsin’s high school graduation rates are also up again -- to third best in the country.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'true', 'false']",5,True,24
"Says Elizabeth Warren ""was paid $400,000 to teach one class.""",half-true,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'true']",5,True,24
"""The average student loan debt in Texas is over $22,000...the cost of an average size pickup truck."" But unlike car owners, ""students are not allowed to refinance their loans at lower rates.""",mostly-true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True,24
"Gov. Bob McDonnell’s budget plan takes ""money out of our classrooms to pave roads.""",true,half-true,"['half-true', 'mostly-false', 'mostly-true', 'false', 'true']",5,True,24
"Says that despite a recent increase in school funding, Scott Walker ""has taken over a billion dollars from the public schools.""",mostly-false,mostly-false,"['mostly-false', 'half-true', 'mostly-true', 'false']",4,True,24
The 2016 and 2017 Missouri budget includes more funding for the University of Missouri than any time in the last 15 years.,mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True,24
"""There is a big correlation between third grade reading level and whether you go to college or whether you go to prison. And in Florida right now only 56 percent of kids are coming out of third grade at third grade reading level.""",mostly-true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True,24
Says a report of unvaccinated Florida teachers dying from COVID-19 isn’t real.,false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'mostly-true']",5,True,24
"Says Rick Scott ""raised property taxes.""",mostly-false,mostly-true,"['mostly-true', 'mostly-false', 'false', 'half-true', 'true']",5,True,24
"""Less than 1 percent of all the education dollars that we spend are spent on private (school) voucher programs.""",half-true,half-true,"['half-true', 'mostly-true']",2,True,24
"President Barack Obama, Nancy Pelosi and Harry Reid support Rick Perry’s ""decision to give in-state tuition to illegal immigrants.""",mostly-false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'mostly-true']",5,True,24
"Says the Austin school district ""enjoys the highest per-student funding of all large Texas districts"" even after forwarding tax revenue to the state.",false,false,"['false', 'true', 'mostly-true', 'pants-fire', 'mostly-false', 'half-true']",6,True,24
"""Ohio ranks 46th in the country in putting dollars in the classroom.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True,24
"Says ""out of 588 school districts, we give 31 (former Abbott) districts 70 percent of the aid.""",mostly-true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false']",4,True,24
"""Four balanced budgets in a row, with no new taxes for anyone. The best job growth in 12 years. Nearly 130,000 new private-sector jobs. Merit pay to reward New Jersey’s best teachers, and the most education funding ever.""",half-true,mostly-false,"['mostly-false', 'half-true', 'mostly-true', 'false', 'true']",5,True,24
"""Thom Tillis cut almost $500 million from education.""",half-true,mostly-false,"['mostly-false', 'mostly-true', 'false', 'half-true', 'true']",5,True,24
"The cost of ""college education has gone up 1,200 percent since 1978.""",half-true,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'true', 'pants-fire']",6,True,24
"""You can go to Georgia and make about $6,000 more a year as a teacher.""",true,true,"['true', 'mostly-true']",2,True,24
"The Obama administration's policies ""have reduced minority dropout rate by 25 percent.""",half-true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True,24
"Says David Perdue wants to abolish the U.S. Department of Education, which would cost Georgia schools $1 billion a year and eliminate millions in student loans.",half-true,half-true,['half-true'],1,True,24
"Says ""tenure still exists but it's been overhauled"" for teachers in New Jersey.",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,24
"Crist sent his ""top policy staffer to the House Committee to testify in support of the proposal,"" then vetoed the bill.",true,true,"['true', 'mostly-true']",2,True,24
"Says Betsy DeVos and her family ""have donated extensively to groups which promote the idea that students who identify as LGBT must undergo 'conversion' therapy.""",mostly-false,mostly-false,"['mostly-false', 'mostly-true', 'half-true', 'false']",4,True,24
"Says Congress gave Wall Street ""trillions of dollars of zero interest loans.""",half-true,mostly-true,"['mostly-true', 'mostly-false', 'half-true', 'false', 'true']",5,True,24
"“There’s still (only) a handful of school districts"" doing no in-person instruction.",true,mostly-true,"['mostly-true', 'true', 'half-true', 'false', 'mostly-false']",5,True,24
"Regarding sexual assault against women, ""It’s actually safer not to be in college than it is to be in college.""",mostly-false,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'true', 'pants-fire']",6,True,24
"Says a voter-adopted constitutional amendment ""instructed"" a state board headed by Jerry Patterson to put $300 million in investment earnings into a fund supporting public school operations.",mostly-false,false,"['false', 'half-true', 'mostly-false', 'mostly-true', 'true']",5,True,24
"The cost to implement Florida's class size amendment so far has been ""$16 billion.""",true,true,"['true', 'mostly-true', 'half-true', 'false']",4,True,24
"""An overwhelming majority of Americans support passage of the DREAM Act, which would provide a path to citizenship for undocumented youth willing to work for a college degree or serve in our armed forces.""",half-true,mostly-true,"['mostly-true', 'half-true', 'true', 'mostly-false', 'false']",5,True,24
"Only 42 percent of young Georgians have a college certificate or degree, but soon 60 percent of jobs will require some college credential.",true,true,"['true', 'mostly-true']",2,True,24
"[Chicago is the] only city in the United States, you get a B average in high school, community college is free.",half-true,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true', 'pants-fire']",5,True,24
The federal Education Department has a “budget of about $280 billion a year. Less than 25% goes to educating our students.”,false,mostly-true,"['mostly-true', 'false', 'mostly-false', 'half-true', 'true']",5,True,24
"Says his reform efforts improved performance at all 10 low-performing schools in Palm Beach, Florida.",half-true,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'true']",5,True,24
Members of Congress and their families and staff are exempt from repaying student loans.,pants-fire,pants-fire,"['pants-fire', 'false']",2,True,24
"West Virginia University’s incoming freshman class has the ""highest-ever GPA""",mostly-true,false,"['false', 'mostly-true', 'mostly-false', 'half-true', 'true']",5,True,24
"""We're still doing dumb things like telling the parent of an 11-year-old that it's against the law for them to tell their parents what they were tested on ... That will end when I'm governor.""",mostly-false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'true', 'pants-fire']",6,True,24
"""Every dollar we invested in high-quality, early education programs can save more than $7 later on by boosting graduation rates, reducing teen pregnancy, even reducing crime.""",half-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,24
"""For every extra year a girl goes to school, her income goes up 12 percent.""",true,true,"['true', 'mostly-true']",2,True,24
"Says Stacey Evans ""voted for (school) vouchers...in the beginning.""",half-true,half-true,"['half-true', 'mostly-true', 'mostly-false', 'false', 'true']",5,True,24
"Says expanding Medicaid in Wisconsin would save the state $530 million, which could pay for 3,287 K-12 teachers, or 7.8 educators per district.",true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false']",4,True,24
Says Texas school districts are the fifth largest employers in the world.,mostly-false,mostly-true,"['mostly-true', 'mostly-false', 'false', 'half-true', 'pants-fire', 'true']",6,True,24
"""A single parent with a couple kids can easily get $35,000 a year"" in public assistance in Wisconsin.",mostly-false,mostly-false,"['mostly-false', 'false', 'half-true']",3,True,24
"""The states that have passed (campus carry laws) have seen enrollment drop significantly.""",false,false,"['false', 'mostly-false', 'half-true', 'mostly-true', 'pants-fire']",5,True,24
"Says Biden supports a school choice ban that would impact 74,000 Wisconsin students.",false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'mostly-true']",5,True,24
"Per-student K-12 state funding for Portland Public Schools has dipped from $6,036 in the 2007-2008 school year to $5,644 in the 2010-2011 school year",half-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false', 'true']",5,True,24
"Tim Kaine ""reduced higher education funding by 25 percent when he was governor, driving up tuition...""",mostly-true,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true', 'true', 'pants-fire']",6,True,24
"A new college tuition reciprocity agreement with Minnesota ""makes college education more affordable for Wisconsin residents.""",pants-fire,false,"['false', 'pants-fire', 'mostly-false']",3,True,24
"Says that under Texas law, it takes six years to close a failing school.",false,mostly-true,"['mostly-true', 'false', 'half-true', 'true', 'mostly-false']",5,True,24
"""Nearly 60% of all student loan debt is held by the rich and upper-middle class,"" so forgiveness would give the wealthy a ""financial windfall"" but not really help low-income people.",half-true,half-true,"['half-true', 'mostly-false', 'mostly-true', 'false']",4,True,24
"""The average student will be spending $1,700 to $1,800 more during the life of their loan because of this surcharge.""",false,false,"['false', 'mostly-false', 'pants-fire']",3,True,24
"""Jim Justice is the first West Virginia governor to fight for pay raises for educators.""",pants-fire,false,"['false', 'mostly-false', 'true', 'half-true', 'mostly-true']",5,False,24
"""K-12 education is getting more money this year than they did last year. ... It is a total increase of 4.1 percent.""",mostly-false,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'true']",5,True,24
"Says unlike Tim Kaine, who ""invested"" in education, Indiana Gov. Mike Pence ""slashed education funding.""",false,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true', 'true']",5,True,24
Says Oregon ranks 43rd in education.,mostly-true,mostly-true,['mostly-true'],1,True,24
"""Only 20 percent of our current graduates from Texas high schools go ahead and achieve either a national certificate or a community college degree -- or a college degree.""",mostly-false,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True,24
"""The [Georgia] General Assembly took away the Atlanta Board of Education’s oversight of the superintendent.""",mostly-false,mostly-false,"['mostly-false', 'mostly-true', 'half-true', 'false']",4,True,24
Says the Beaumont school district’s superintendent is the highest-paid in the state.,half-true,half-true,"['half-true', 'mostly-true', 'true', 'mostly-false', 'false']",5,True,24
"Ken Mercer ""wants Sean Hannity and James Dobson included in social studies texts.""",mostly-false,mostly-false,"['mostly-false', 'mostly-true', 'false', 'half-true']",4,True,24
"“Kids are less likely to get it (COVID-19). You know, they’re less likely to spread. So I think there’s some pretty good data out there that will help alleviate some of the concerns.”",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false']",4,True,24
"""New Mexico was 46th in teacher pay (when he was elected), now we're 29th.""",mostly-true,half-true,"['half-true', 'mostly-false', 'mostly-true', 'false']",4,True,24
"“BREAKING: Illegal Aliens in San Diego, California, tried to hijack 2 school buses filled with children.”",false,false,"['false', 'mostly-false', 'half-true', 'pants-fire', 'mostly-true']",5,True,24
"Says State Comptroller Matthew Boxer ""pointed out that many towns are artificially lowering the real estate values that they report to Trenton"" in order to ""get hundreds of millions of dollars of additional school aid. This is the kind of fraud that needs to be addressed immediately.""",mostly-false,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true', 'true']",5,True,24
"In Georgia, ""hard-earned lottery dollars are doled out to the scion[s] of wealthy families.""",half-true,half-true,['half-true'],1,True,24
"Inner-city students ""fall back and don’t succeed, whereas if there was a less intensive track, they would.""",false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'mostly-true']",5,True,24
"Then-Gov. Carl Sanders put 56 percent of the state budget into education, a figure that has not been achieved since.",mostly-true,mostly-true,"['mostly-true', 'true', 'half-true']",3,True,24
"Florida teachers are ""already paid $5,000 below the national average.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True,24
''Both Democrats and Republicans are advocating for the use of student test scores to measure teacher effectiveness.'',half-true,half-true,"['half-true', 'mostly-false', 'mostly-true']",3,True,24
"Department of Education officials investigating Virginia Tech shootings ""have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else.""",true,true,"['true', 'false', 'mostly-true', 'half-true', 'mostly-false']",5,True,24
"""(Charter schools in Missouri) are actually failing in a greater capacity than the public school systems.""",mostly-false,mostly-false,"['mostly-false', 'false', 'mostly-true', 'half-true', 'true', 'pants-fire']",6,True,24
"Among Milwaukee Public Schools students, ""86 percent are behind in reading and 80 percent are behind in math.""",true,true,"['true', 'mostly-true']",2,True,24
"Says North Carolina's average teacher salary was at the national average ""back when I was in public school.""",false,false,"['false', 'mostly-false', 'mostly-true', 'half-true', 'pants-fire', 'true']",6,True,24
"Scott Walker ""couldn’t get his own party"" to back more than a 500-student increase in Milwaukee’s school choice program, but in Indiana, ""Mitch Daniels’ voucher program is approaching 30,000 students two years after opening.""",half-true,half-true,"['half-true', 'mostly-true', 'mostly-false']",3,True,24
"Says Texas General Land Office ""has earned the school  children of Texas $451,932.89 on wind leases that haven't produced a  watt of energy.""",true,true,"['true', 'mostly-true', 'half-true']",3,True,24
Minnesota Gov. Tim Walz signed “legislation giving free college … to illegal immigrants.”,mostly-true,mostly-false,"['mostly-false', 'false', 'mostly-true', 'half-true', 'true']",5,True,24
"""Sheila Bynum-Coleman said, ‘We need to get the police out of the schools.’""",mostly-false,false,"['false', 'half-true', 'mostly-false', 'mostly-true', 'true']",5,True,24
"McDonald's in England only sells organic milk and free-range eggs, which provides more nutritious offerings than in the U.S.",half-true,half-true,"['half-true', 'mostly-true']",2,True,24
“We know from past experiences that the most effective tool for keeping kids safe is armed law enforcement on the campus.”,false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'mostly-true']",5,True,24
"Says he met a teacher in Dallas ""who was only in his third year of teaching and already making more than $90,000 a year in salary.""",mostly-false,mostly-true,"['mostly-true', 'half-true', 'false', 'mostly-false', 'true']",5,True,24
"""91 percent of Latinos support the DREAM Act, which allows undocumented youth to attend college,"" but Marco Rubio opposes it.",true,mostly-true,"['mostly-true', 'true', 'half-true', 'mostly-false', 'false']",5,True,24
"""Governor’s proposed budget raids K-12 school funds to grow DHS again.""",mostly-false,mostly-false,"['mostly-false', 'false', 'mostly-true', 'half-true', 'pants-fire']",5,True,24
"Georgia’s CRCT ""set some of the lowest expectations for student proficiency in the nation.""",true,true,"['true', 'mostly-true', 'half-true', 'false', 'mostly-false']",5,True,24
This year’s state budget and my spending proposal for Fiscal Year 2016 represent an infusion of more than $1 billion in additional money for K-12 education.,half-true,true,"['true', 'mostly-true', 'false', 'half-true', 'mostly-false']",5,True,24
"Only 50 percent of students from Milwaukee public high schools ""go on to a two-or four-year college.""",mostly-true,mostly-true,['mostly-true'],1,True,24
"Says students who receive free or reduced lunch are ""performing just as well"" as students who do not.",false,false,"['false', 'mostly-false']",2,True,24
"""We have about six school districts that are in school 140 to 150 days this year.""",mostly-true,mostly-true,"['mostly-true', 'half-true']",2,True,24
"""There's no demonstrable evidence they (after-school programs that feed kids) are helping kids do better at school.""",mostly-false,mostly-false,"['mostly-false', 'false', 'half-true', 'mostly-true', 'true']",5,True,24
“I don’t believe the science suggests that young people should be vaccinated. I don’t believe that young people should have to wear masks at school. I’m not sure the science is settled on that at all.”,false,false,"['false', 'mostly-false', 'pants-fire', 'half-true', 'mostly-true']",5,True,24
