statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
Elissa Slotkin “gave your hard-earned tax money to illegal immigrants.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Forty percent of illegal immigrants are ""people coming legally on visas and overstaying their visas.""",mostly-true,false,"['half-true', 'mostly-false', 'false']",3,False,2
"Wisconsin politicians get daily expense payments ""even if they don’t spend a dime on meals, or lodging or travel,"" and ""no receipts are required for them to get paid.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"Actions by Joe Biden left ""10,000 to 15,000 American citizens abandoned to terrorists in Afghanistan.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""Forty percent of the Fortune 500 were started either by immigrants or children of immigrants.""",half-true,true,"['true', 'half-true']",2,True,2
"Says children are coming into the U.S. in ""staggering numbers"" because  President Barack Obama ""has been promising amnesty.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
“Biden wants to give illegals ID cards so they can start collecting American benefits.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Says Hillary Clinton ""wants to bring in thousands of refugees to America from all around the world without any kind of security screening.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,2
"Says President Donald Trump has been ""taking money Congress authorized to protect people facing disaster in order to indefinitely detain asylum seekers.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"Donald Trump posted on Truth Social, “Only criminals carry guns on our streets, we need law and order.”",pants-fire,false,"['false', 'pants-fire']",2,True,2
"Says the Constitution ""specifically states the Congress shall write legislation for immigration policy,"" so Barack Obama lacks the authority to defer the deportation of young illegal immigrants.",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"San Diego’s border barrier ""almost completely ended illegal crossings.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,2
"“Texas just gifted Trump 355,000 acres for deportation camps.”",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Candidate for governor Roy Barnes has been ""fighting hard"" to let illegal immigrants vote.",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Says Sen. Charles Schumer ""repeatedly supported a physical barrier in the past along with many other Democrats. They changed their mind only after I was elected president.""",mostly-false,false,"['mostly-false', 'false']",2,True,2
"Mexico receives ""approximately $24 billion a year in remittances from Mexican nationals working in the United States. The majority of that amount comes from illegal aliens.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
The 14th Amendment “has never been challenged at SCOTUS.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Says that ""18 children died while in custody of Border Patrol"" during the Obama administration.",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""FBI crime statistics have found that labeled ‘sanctuary’ cities experience lower rates of all crime types, including homicides.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"I am ""the only candidate for lieutenant governor to oppose in-state tuition for illegal immigrants.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
This is the 911 call placed by the migrants trapped in the truck found in San Antonio.,false,false,"['false', 'pants-fire']",2,True,2
"""BREAKING: Zillow CEO just said on CNBC Trump's deportation plan will help with housing affordability.”",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
“The vast majority of individuals that we’re releasing out are not showing up for hearings.”,false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"Says Joe Biden “shut down travel from 8 countries in response to the Omicron variant, but he refuses to require a #COVID19 test for illegal immigrants crossing our Southern border.”",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"Germany ""is crime-riddled right now"" because of migration to Europe.",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
Six million or 7 million people have “come illegally under Biden.”,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
Says he lived in a colonia while working as a farm worker.,false,true,"['true', 'mostly-true', 'false']",3,True,2
“This is the era where people are given smartphones when they cross the border and enter our country.”,half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,2
Says Sen. Lindsey Graham said a newly elected Donald Trump “will round up and deport LEGAL immigrants.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
Martha's Vineyard declared itself as a sanctuary city until the buses arrived.,half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"Says Hillary Clinton once ""supported a border wall until she ran for president in 2016.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,2
“More fentanyl has crossed the border in the last two months under Biden than in 2019 under Trump.”,mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,2
"With U.S. Customs and Border Protection’s CBP One app, it “takes less than 5 minutes and zero documentation to get approved as an illegal immigrant and be flown to the United States with air tickets paid for by the American taxpayer.”",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Says Donald Trump promised ""the mass deportation of Latino families.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,2
"Says Joe Biden is “now saying he inherited ‘a mess’ at the border. Fact: 9,000 illegals all of 2020. So far in 2021 108,000 entered U.S.”",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""One of the most troubling aspects of the Rubio-Schumer Gang of Eight bill was that it gave President Obama blanket authority to admit refugees, including Syrian refugees, without mandating any background checks whatsoever.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"Asked about asylum seekers in camps in Mexico, “This is the first time ever you've had to seek asylum in a third country.”",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"""Phoenix, Arizona, is the No. 2 kidnapping capital of the world.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Says his administration put more border patrol agents on the U.S.-Mexico border than at ""any time in history, and the flow of undocumented workers across the border is actually lower than it's been in 40 years.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"""They found 60 votes in the Senate in 2006 and 2013"" for immigration legislation, and ""each time the House Republican majority refused to take it up.""",true,true,"['true', 'false']",2,True,2
"""Under @BarackObama illegal immigration dropped to a 50-year low.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"Says Ron Johnson ""has essentially done nothing"" to fight heroin addiction and opioid abuse.",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"""Already this calendar year, since January 1, we have had more than 20,000 people come across the border, apprehended, unauthorized.""",true,true,"['true', 'false']",2,True,2
"""The president said he’s going to bring in 250,000 (Syrian and Iraqi) refugees into this country.""",pants-fire,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"Says Marco Rubio ""opposes immigration reform. Worse, Rubio supports Donald Trump. His plan would deport 800,000 children, destroying families.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""Under Governor Almond the RI DMV had a program that allowed undocumented [people to] use their Personal Tax Identification Number . . . to apply [for] and receive a RI driver’s license.""",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"The Democrats' health care bills would provide ""free health care for illegal immigrants.""",false,false,"['mostly-false', 'false']",2,True,2
"Says Joe Biden “is restricting travel for Americans into Mexico, but is keeping the border wide open for illegal aliens to walk right into our country.”",mostly-false,false,"['mostly-false', 'false']",2,True,2
"Says ""92 percent of the people agree on DACA.""",half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,2
"Says President Barack Obama’s policy known as DACA ""contributed to a surge of minors at the southern border.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Says Donald Trump wants to deport ""our Dreamers.""",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,2
"Says Rick Perry ""turned down our invitation to meet"" President Barack Obama in El Paso.",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"""Current immigration policy imposes as much as $300 billion annually in net fiscal costs on U.S. taxpayers.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"Says the Trump administration’s new policy for legal immigrants on welfare ""has been around for a while. This is not a new thing that the president is trying to implement here, that the United States has been this way.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
“An ICE minivan was reportedly set on fire in Philadelphia.”,false,false,['false'],1,True,2
“ICE has released the tip hotline to turn in illegal immigrants. They paying $750 for each illegal immigrant.”,false,false,"['false', 'pants-fire']",2,True,2
"President Joe Biden’s day one approach to immigration included ""blanket amnesty and halting border wall construction.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"40 percent of illegal immigrants ""had a visa and then became illegal,"" mostly because ""they changed jobs.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"""Congress only funded half the wall"" between Mexico and the United States.",mostly-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,2
"Says HHS Secretary Alex Azar called family separations at the border and detention of children in cages ""one of the great acts of American generosity and charity"" and ""is now in charge.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
Rep. Elissa Slotkin “voted recently to let illegals vote in U.S. elections.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""Illegal crossings at our southern border have been cut by over 40 percent.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"Says Barack Obama, Chuck Schumer and Hillary Clinton ""all voted for"" a border wall as senators.",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"Says El Paso was named America’s ""Safest Large City"" a year after San Antonio, Houston and Dallas had the nation’s highest crime rates.",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"Says Beto O’Rourke wants ""open borders and wants to take our guns.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""President Barack Obama has deported more people in his first year in office than George W. Bush in his last year in office.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,2
“The great replacement theory is not some grand right-wing conspiracy theory. But a basic statement of the Democratic Party's platform.”,pants-fire,false,"['false', 'pants-fire']",2,True,2
"Says Marco Rubio ""went on Univision, and in Spanish he promised that he would not on the first day in office rescind President Obama's illegal executive action.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
“President Trump has banned welfare for illegal immigrants which will save $57.4 billion a year.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
Says guns are required to be registered.,mostly-false,false,"['mostly-false', 'false']",2,True,2
"""In 2006, Charlie Crist opposed in-state tuition for illegal immigrants.""",true,false,"['mostly-false', 'false', 'pants-fire']",3,False,2
"Under Hillary Clinton’s plan ""illegal immigrants convicted of committing crimes get to stay.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,2
"""Democrats mistakenly tweet 2014 pictures from Obama’s term showing children from the Border in steel cages.""",true,false,"['mostly-false', 'false', 'pants-fire']",3,False,2
"Says GOP Congressional candidate Scott Jones ""wants to build a wall. He wants to round people up and deport folks.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"""Local authorities in 43 states refused to honor more than 16,000 detainer requests from ICE from October 2013 to December 2015. Only in Alaska, Delaware, Hawaii, Maine, Montana, Vermont and Wyoming did local officials honor all requests, and detainers are relatively rare in those states.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
President Joe Biden is paying rent for immigrants illegally in the country.,false,false,"['false', 'pants-fire']",2,True,2
"Says Karen Handel voted with Donald Trump, ""gutting health care for millions, supporting horrific child separation policies"" and for ""abortion bans.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"""Sanctuary cities such as Philadelphia refuse to cooperate with the federal government in locating suspected terrorists who are in their custody and are in the country illegally.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""The Congressional Budget Office, a nonpartisan office, did an analysis and said that passing comprehensive immigration reform will reduce the federal deficit by $200 billion over the next decade.""",true,true,['true'],1,True,2
"""If you're a Mexican, you get sent back. ... But if you're from a noncontiguous country like the Central American countries"" then you can stay in the United States.",true,false,"['mostly-false', 'false']",2,False,2
"Harry Reid has voted ""to give special tax breaks to illegal aliens.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Georgia’s illegal-immigration legislation ""simply follows existing federal law.""",half-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"“Title 42 and other Trump-era holdovers are forcing migrants into dangerous, overcrowded conditions in Mexico.”",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"“They’re going to be giving these people who come across the border, giving them smartphones.”",half-true,false,"['mostly-false', 'false']",2,False,2
"""Crime in Germany is way up.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Says Syrian refugees are not being vetted, and ""the FBI is not even being told where they are.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
Latina who enthusiastically supported Donald Trump on stage in Las Vegas in October 2015 has been deported.,pants-fire,false,['false'],1,False,2
"""We have just built this powerful Wall in New Mexico. Completed on January 30, 2019 — 47 days ahead of schedule!""",half-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,2
"The Secure Communities Program and 287(g) immigration programs ""were programs that worked"" but were ""recklessly gutted"" by the Obama administration.",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"""If we pass immigration reform, it will make wages go up on average $250 for the average household.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""The Obama-Biden Administration did not conduct workplace raids—in fact, it ended them.""",half-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,2
Evan Kilgore is one of the Border Patrol agents who shot Alex Pretti in Minneapolis.,pants-fire,false,"['false', 'pants-fire']",2,True,2
"""The platform of the Republican Party says deport everybody and to hell with it.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""Only 12% of legal immigrants are selected based on skill or based on merit. In countries like Canada, Australia and New Zealand, and others, that number is closer to 60, and even 70 and 75% in some cases.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"There is ""no system to vet"" refugees from the Middle East.",false,false,"['half-true', 'mostly-false', 'false']",3,True,2
"""Obama administration kept illegal Mexican kids in detention camps as ‘experiment’""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
“We see an uncompleted wall that was duly appropriated dollars during the Trump days to build over 700 miles. Only 150 miles were constructed.”,false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"Says the 2015 vote on the American Security Against Foreign Enemies Act ""was not a vote to deny access to the U.S.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"“Illegal aliens will receive $1,400 stimulus checks.”",mostly-false,false,"['false', 'pants-fire']",2,False,2
"""Spanish was the first European language spoken in this country.""",true,true,"['true', 'false']",2,True,2
"The newly created state Immigration Enforcement Review Board ""can actually prosecute, and get them [violators] into jail, if we bring in the attorney general.""",false,false,"['mostly-false', 'false']",2,True,2
"Says Rick Perry ""provided in-state tuition... for illegal immigrants.""",true,true,"['true', 'false']",2,True,2
"When undocumented children are picked up at the border and ""told to appear later in court ... 90 percent do not then show up.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""One third of all federal prisoners today are illegal immigrants.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Just 6 percent of Americans say Russia is the country’s most important issue, yet the story receives ""75 percent of the coverage"" in the media.",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""I had five of my citizens that were killed last week"" because of border security problems.",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,2
Aaron Bean voted to give illegal immigrants in-state tuition.,mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,2
"""There are about 350,000 people who succeed in crossing our borders illegally each year.""",false,false,"['mostly-false', 'false']",2,True,2
"“Carnage"" is being caused ""by people who are coming across the border.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"Says that as of March 2018 compared with 2017, ""there’s been a more than 200 percent increase in the number of people who are apprehended coming across the border. And, I’ll tell you this, there’s been a more than 200 percent increase in apprehension of heroin coming across the border.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"Says Ronald Reagan said immigrants ""brought with them courage and the values of family, work, and freedom. Let us pledge to each other that we can make America great again.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'false']",4,True,2
"""Higher education is one of America's strongest export sectors. Over 1 million international students studied at American universities, (in the) 2018-19 school year. They contributed over $40 billion to the economy.”",true,true,['true'],1,True,2
"“BREAKING: Illegal Aliens in San Diego, California, tried to hijack 2 school buses filled with children.”",false,false,"['mostly-false', 'false']",2,True,2
Says Russ Feingold voted to give Social Security benefits to illegal immigrants,false,false,"['false', 'pants-fire']",2,True,2
"Says he ""passed"" eight measures, including ones to prevent groping at airport security checks and to bar ""sanctuary"" cities in Texas.",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,2
A Dallas proof-of-insurance ordinance resulted in area tow lots mostly filling with the cars of illegal residents.,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"A ""horrible law"" requires that children be separated from their parents ""once they cross the Border into the U.S.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""We have laws on the books where people can walk right up to our ports of entry, say ‘I have a credible fear of persecution,’ and we bring them in. We don’t send them back.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"Says the Potomac River ""has gotten dirtier and dirtier and dirtier and dirtier. I go down there and that litter is left almost exclusively by immigrants.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
President-elect Donald Trump’s “plan to end birthright citizenship would mean (four) of his children wouldn't be considered US citizens.”,false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"Undocumented immigrants ""pay $12 billion a year into Social Security.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,2
"""Bernie Sanders voted with Republicans to protect the Minutemen, a hate group that used military tactics against our community.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
“Australia Closing Borders in a few hours for 6-months”,half-true,false,"['half-true', 'mostly-false', 'false']",3,True,2
The Democrats are pushing “to take in a million Palestinian refugees.”,pants-fire,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""Under Biden, we have seen over 4.6 million encounters at our southern border. Most have been released into the interior and will stay here indefinitely.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""The enumeration clause speaks to the count of every individual, and not just Americans, not just citizens.""",true,true,['true'],1,True,2
"""Report: 3 million votes in presidential election cast by illegal aliens.""",false,false,"['false', 'pants-fire']",2,True,2
"""Nobody knows about it, nobody talks about it, but under Obama, millions of people have been moved out of this country, they've been deported.""",half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,2
"""We’ve already started (the border wall). We started it in San Diego.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""Ronald Reagan did amnesty.""",true,true,"['true', 'false']",2,True,2
"On key issues including taxes, health care, the Green New Deal, abortion, and guns, there is “no daylight between” Bernie Sanders and Joe Biden.",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"""The border security plan of Sens. McCain and Kyl called for 3,000 additional troops to keep us safe. President Obama says he'll send 524.""",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,2
"Florida taxpayers ""pay tens of millions of dollars a year to feed and house in our prison system criminal illegal aliens.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"The number of people in the U.S. illegally is “upwards of 20, 25, maybe 30 million.”",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""A million people a year come into the U.S. legally. No other country even comes close to that figure.""",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,2
The Biden administration is “not even testing these people” being released by Border Patrol into the U.S.,mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""Every student paying out-of-state tuition actually covers more than the cost of instruction.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,2
“Elon Musk says Italians should stay in Italy and the Japanese in Japan.”,false,false,"['true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""The Democrats want to invite caravan after caravan of illegal aliens into our country. And they want to sign them up for free health care, free welfare, free education, and for the right to vote.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Says President Obama has cracked down ""on employers who are attracting undocumented immigrants and hiring them more than any previous president.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
“The Biden Administration is recklessly releasing hundreds of illegal immigrants who have COVID into Texas communities.”,mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""Joe Biden's wide open southern border"" is to blame for fentanyl deaths in the U.S.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
The Trump administration “built nearly 500 miles of border wall.”,half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""We have more illegal immigrants here"" than we did five years ago.",false,false,"['mostly-false', 'false']",2,True,2
Immigration and Customs Enforcement agents raided Los Angeles' Gratts Learning Academy during a June graduation ceremony.,false,false,"['false', 'pants-fire']",2,True,2
"Says Democratic opponent Tammy Baldwin ""gave stimulus checks to illegals.""",false,false,"['mostly-false', 'false']",2,True,2
"""America has already taken in one-fourth of Mexico's entire population.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
Suggests that an immigrant charged with sexually assaulting a child entered the U.S. illegally during the Biden administration.,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"Says Donald Trump ""said illegal immigration has been a problem in America for 'thousands of years.' """,false,false,"['false', 'pants-fire']",2,True,2
"""Congress quietly repealed the McCarran Warner Act of 1952 forbidding Muslims from holding office.""",false,false,['false'],1,True,2
"""Many of the great scholars say that anchor babies are not covered"" by the 14th Amendment.",half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,2
"""Tim Kaine doesn’t want a border at all. He wants to get rid of Immigration and Customs Enforcement and basically the border patrol as well.""",pants-fire,false,"['mostly-false', 'false']",2,False,2
"Says he is ""cutting illegal immigration in half.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
“You had the last two administrations deport twice as many people as we deported — twice as many.”,half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"Says of flood of non-Mexicans being apprehended at the border: ""These are people that are coming from states like Syria that have substantial connections back to terrorist regimes and terrorist operations.""",pants-fire,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"On immigration, what reports say President Barack Obama ""plans to do is roughly on the same scale"" as what President George H.W. Bush did.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"Under the SAVE Act, “as long as you have a Real ID … it should be easy for you to register to vote.”",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
A document shows Minnesota shooting victim Renee Good had a record of child abuse.,false,false,"['false', 'pants-fire']",2,True,2
"""Nikki Haley refused to call illegals criminals"" and ""repeatedly pushed amnesty for illegals.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""Did you know US population growth is at its lowest since the Great Depression?""",true,false,"['true', 'mostly-false', 'false']",3,True,2
"A Haitian woman was arrested in Springfield, Ohio, for eating a cat.",pants-fire,false,"['false', 'pants-fire']",2,True,2
Says the Texas Education Agency follows up to make sure undocumented immigrants paying in-state tuition at Texas colleges are applying for permanent residency.,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""It’s possible that non-citizen voters were responsible for Obama’s 2008 victory in North Carolina.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""We began seeing the increase in unaccompanied minors going back to last April 2020. This is not something that happened as a result of Joe Biden becoming president.”",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"""Alexander Hamilton was an immigration hawk.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
"""A majority of the candidates on this stage have supported amnesty ... I have never supported amnesty.""",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,2
"Says ""Canada has one-tenth of our population—yet it issues far more high-skilled visas (more than 150,000) yearly than we do (65,000).""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,2
"“Joe Biden grants voting rights to 500,000 invaders.”",false,false,"['false', 'pants-fire']",2,True,2
Haitian migrants took an implausible route to Texas-Mexico border area.,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""Fences have not worked. The Great Wall of China, the Berlin Wall. That's not good among peoples, especially friends like the United States and Mexico.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,2
"The 2010 DREAM Act failed despite ""strong bipartisan support.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,2
Kamala Harris “supported abolishing ICE.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"At ""least a quarter of those apprehended"" at the border ""have criminal records.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"""Undocumented immigrants pay $12 billion of taxes every single year.""",true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,False,2
“Immigrants make up a majority of essential workers in places like New York City.”,mostly-true,true,"['true', 'mostly-true', 'false']",3,True,2
"The Richardson-Denish administration ""gave"" 50,000 driver's licenses to illegal immigrants in New Mexico.",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"In 2005 or 2006 U.S. Sen. Chuck Schumer ""voted for the wall.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,2
"Says ""Mike Coffman is with Trump.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"""Every time we go to court,"" against the Trump administration, ""for the most part, we win.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,2
"Says he ""won the popular vote if you deduct the millions of people who voted illegally.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""In Washington, McCaskill joined the liberals for giving amnesty to 11 million illegal immigrants.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,2
"""Obama regime planned the influx of illegal alien children at the border.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,2
"""Immigrants are responsible for 96 percent of our small biz growth since 2000.""",false,false,"['mostly-false', 'false']",2,True,2
"""We are watching, you know, millions of illegal immigrants cross our borders, and many of them voting in the past election that's what, just a couple weeks ago.""",pants-fire,false,"['false', 'pants-fire']",2,True,2
